,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
459,58,2,57,1,194,2,192,743,56,823,61,1,60,0
460,29,19,10,0,140,124,16,546,354,194,4,1,3,0
461,2,2,1,1,3,2,1,17,16,1,3,2,1,0
462,1,1,0,0,1,1,0,1,1,0,1,1,0,0
463,7,5,2,0,16,12,4,62,88,36,8,6,2,0
464,42,30,13,1,123,34,89,587,64,868,19,9,10,0
465,13,11,3,1,115,112,3,575,589,6,8,6,2,0
466,2,2,0,0,2,2,0,366,366,0,1,1,0,0
467,6,6,0,0,59,59,0,95,95,0,1,1,0,0
468,4,1,3,0,4,1,3,389,20,369,2,1,1,0
469,62,61,1,0,302,301,1,2756,9587,24,90,88,2,0
470,1,1,0,0,1,1,0,1,1,0,1,1,0,0
471,3,3,0,0,3,3,0,4,4,0,2,2,0,0
472,3,0,3,0,13,0,13,35,0,35,3,0,3,0
473,12,11,1,0,20,19,1,1166,1641,4,11,10,1,0
474,5,5,0,0,5,5,0,15,15,0,4,4,0,0
475,1,1,0,0,1,1,0,1,1,0,1,1,0,0
476,15,0,15,0,62,0,62,67,0,67,1,0,1,0
477,3,3,0,0,33,33,0,211,248,0,4,4,0,0
478,4,2,2,0,14,12,2,104,62,42,3,2,1,0
479,1,1,0,0,1,1,0,1,1,0,1,1,0,0
480,1,1,0,0,1,1,0,1,1,0,1,1,0,0
481,8,5,3,0,126,123,3,313,310,3,10,7,3,0
482,1,1,0,0,1,1,0,1,1,0,1,1,0,0
483,2,0,2,0,11,0,11,16,0,16,1,0,1,0
484,2,0,2,0,2,0,2,8,0,16,1,0,1,0
485,7,7,0,0,19,19,0,68,76,0,5,5,0,0
486,1,0,1,0,2,0,2,4,0,4,1,0,1,0
487,8,5,3,0,30,11,19,254,87,167,7,4,3,0
488,93,93,0,0,1328,1328,0,9887,18194,0,97,97,0,0
489,1,1,0,0,1,1,0,1,1,0,1,1,0,0
490,5,0,5,0,11,0,11,322,0,328,7,0,7,0
491,2,2,0,0,2,2,0,2,2,0,1,1,0,0
492,6,6,0,0,22,22,0,70,107,0,10,10,0,0
493,1,1,0,0,9,9,0,31,31,0,1,1,0,0
494,5,5,0,0,5,5,0,539,539,0,2,2,0,0
495,68,5,63,0,173,5,168,983,208,875,25,3,22,0
496,8,7,1,0,15,14,1,54,49,5,5,4,1,0
497,8,8,0,0,19,19,0,78,78,0,2,2,0,0
498,3,3,0,0,4,4,0,6,6,0,4,4,0,0
499,2,1,1,0,2,1,1,2001,1,2000,2,1,1,0
500,1,1,0,0,1,1,0,2,2,0,1,1,0,0
501,233,229,7,3,789,722,67,3721,4955,81,137,136,1,0
502,27,26,1,0,177,176,1,705,973,1,25,24,1,0
503,23,23,0,0,55,55,0,924,2208,0,26,26,0,0
504,1,1,0,0,1,1,0,6,6,0,1,1,0,0
505,1,1,0,0,1,1,0,1,1,0,1,1,0,0
506,1,1,0,0,1,1,0,1,1,0,1,1,0,0
507,21,21,0,0,122,122,0,150,158,0,4,4,0,0
508,1,0,1,0,3,0,3,5,0,5,1,0,1,0
509,4,2,2,0,8,5,3,12,5,10,4,2,2,0
510,5,4,1,0,10,9,1,14,15,1,4,3,1,0
511,1,1,0,0,8,8,0,28,49,0,3,3,0,0
512,5,5,0,0,8,8,0,12,18,0,8,8,0,0
513,1,1,0,0,1,1,0,1,1,0,1,1,0,0
514,3,2,1,0,23,22,1,73,62,11,3,2,1,0
515,5,1,4,0,45,1,44,113,1,112,3,1,2,0
516,4,3,1,0,9,3,6,10,8,12,4,3,1,0
517,81,81,1,1,383,381,2,2794,4661,4,48,47,1,0
518,1860,1822,38,0,6015,5977,38,161490,225460,33175,161,157,6,0
519,3,3,0,0,4,4,0,11,11,0,4,4,0,0
520,32,1,31,0,69,5,64,3697,6,3691,3,1,2,0
521,2,0,2,0,2,0,2,23,0,23,2,0,2,0
522,4,2,4,2,42,4,38,430,4,426,3,2,1,0
523,6,1,5,0,20,2,18,98,11,87,5,1,4,0
524,2,1,1,0,2,1,1,27,5,22,2,1,1,0
525,19,19,0,0,129,129,0,344,348,0,5,5,0,0
526,15,15,0,0,63,63,0,214,273,0,8,8,0,0
527,2,2,0,0,2,2,0,12,12,0,2,2,0,0
528,1,1,0,0,2,2,0,5,5,0,1,1,0,0
529,8,3,5,0,25,17,8,71,29,42,4,3,1,0
530,1,1,0,0,2,2,0,8,15,0,2,2,0,0
531,1,0,1,0,5,0,5,14,0,14,1,0,1,0
532,1,0,1,0,1,0,1,5,0,5,1,0,1,0
533,3,2,1,0,5,3,2,11,12,4,4,3,1,0
534,3,0,3,0,5,0,5,10,0,16,2,0,2,0
535,2,2,0,0,2,2,0,5,5,0,1,1,0,0
536,2,2,0,0,3,3,0,12,12,0,1,1,0,0
537,3,3,0,0,5,5,0,34,94,0,7,7,0,0
538,10,3,8,1,27,9,18,77,31,46,7,2,5,0
539,3,0,3,0,38,0,38,251,0,251,1,0,1,0
540,1,1,1,1,20,19,1,22,25,1,21,20,1,0
541,1,1,0,0,1,1,0,1,2,0,1,1,0,0
542,204,203,1,0,1148,1136,12,5657,10513,236,451,445,6,0
543,11,11,0,0,18,18,0,358,358,0,4,4,0,0
544,180,1,180,1,215,1,214,12107,6,15753,16,1,15,0
545,13,8,5,0,20,11,9,440,83,357,4,1,3,0
546,6,6,0,0,8,8,0,18,18,0,4,4,0,0
547,1,1,0,0,1,1,0,1,1,0,1,1,0,0
548,3,2,1,0,6,5,1,78,54,48,4,2,2,0
549,4,1,3,0,17,1,16,138,1,137,5,1,4,0
550,8,6,2,0,57,54,3,462,942,9,11,8,3,0
551,14,13,1,0,18,17,1,26,25,1,14,13,1,0
552,9,8,1,0,67,66,1,201,204,2,19,18,1,0
553,2,2,0,0,3,3,0,15,15,0,1,1,0,0
554,1,1,0,0,2,2,0,3,3,0,2,2,0,0
555,38,37,1,0,179,177,2,822,1206,4,12,11,1,0
556,9,2,7,0,13,2,11,165,125,40,4,2,2,0
557,1,1,0,0,1,1,0,3,3,0,1,1,0,0
558,5,1,4,0,8,1,7,32,9,38,5,1,4,0
559,1,1,0,0,3,3,0,3,3,0,1,1,0,0
560,7,6,2,1,22,20,2,117,103,16,8,7,1,0
561,6,1,6,1,13,3,10,46,19,27,4,1,3,0
562,3,3,0,0,4,4,0,86,86,0,2,2,0,0
563,3,1,2,0,11,2,9,71,17,54,4,1,3,0
564,6,2,4,0,20,8,12,102,31,71,2,1,1,0
565,31,29,2,0,52,48,4,371,357,48,16,14,2,0
566,1,1,0,0,2,2,0,4,4,0,1,1,0,0
567,1,1,0,0,1,1,0,2,2,0,1,1,0,0
568,82,81,2,1,471,469,2,3097,5873,638,228,221,7,0
569,1,1,0,0,1,1,0,159,159,0,1,1,0,0
570,3,0,3,0,53,0,53,401,0,401,1,0,1,0
571,10,5,5,0,33,28,5,82,103,5,3,2,1,0
572,2,2,0,0,6,6,0,6,6,0,1,1,0,0
573,1,1,1,1,4,1,3,4,1,3,4,1,3,0
574,5,0,5,0,6,0,6,12078,0,23046,5,0,5,0
575,3,1,2,0,5,1,4,5,1,4,2,1,1,0
576,1,1,0,0,1,1,0,1,1,0,1,1,0,0
577,1,1,1,1,6,5,1,13,28,1,5,4,1,0
578,1,1,1,1,33,32,1,36,41,1,29,28,1,0
579,8,7,1,0,16,15,1,40,35,8,8,7,1,0
580,7,7,0,0,21,21,0,236,236,0,3,3,0,0
581,5,5,1,1,20,19,1,30,64,2,15,14,1,0
582,2,0,1,0,28,0,14,110,0,55,1,0,1,0
583,1,1,0,0,1,1,0,1,1,0,1,1,0,0
584,12,10,2,0,20,17,3,24,18,6,3,2,1,0
585,58,58,0,0,174,174,0,491,521,0,10,10,0,0
586,2,0,2,0,8,0,8,9,0,11,9,0,9,0
587,1,1,0,0,1,1,0,1,1,0,1,1,0,0
588,1,1,0,0,4,4,0,5,5,0,1,1,0,0
589,111,12,101,2,2053,29,2024,2572,374,2236,23,2,21,0
590,5,4,1,0,11,9,2,368,1234,26,7,6,1,0
591,26,1,25,0,51,1,50,212,1,211,2,1,1,0
592,72,1,72,1,257,1,256,2054,1,3427,101,1,100,0
593,2,0,2,0,7,0,7,47,0,56,3,0,3,0
594,1,1,0,0,2,2,0,2,2,0,2,2,0,0
595,2,0,2,0,6,0,6,60,0,60,1,0,1,0
596,3,3,0,0,5,5,0,6,6,0,2,2,0,0
597,1,1,0,0,7,7,0,8,8,0,1,1,0,0
598,7,5,2,0,43,32,11,107,85,38,3,2,1,0
599,4,0,4,0,9,0,9,101,0,101,1,0,1,0
600,8,0,8,0,14,0,14,15,0,15,3,0,3,0
601,1,1,0,0,1,1,0,1,1,0,1,1,0,0
602,1,1,0,0,1,1,0,1,1,0,1,1,0,0
603,7,6,1,0,34,33,1,564,1375,9,10,9,1,0
604,1,1,0,0,1,1,0,27,27,0,1,1,0,0
605,235,235,1,1,3759,3758,1,22498,77990,2,297,296,1,0
606,14,14,0,0,40,40,0,372,377,0,10,10,0,0
607,2,2,0,0,6,6,0,28,28,0,1,1,0,0
608,1,0,1,0,2,0,2,5,0,5,1,0,1,0
609,2,1,1,0,3,1,2,4,1,3,2,1,1,0
610,3,3,0,0,3,3,0,9,9,0,2,2,0,0
611,2,1,1,0,12,4,8,27,18,9,2,1,1,0
612,17,4,13,0,57,17,40,263,26,876,17,2,15,0
613,26,26,0,0,84,84,0,930,2881,0,43,43,0,0
614,28,27,1,0,70,69,1,106,105,1,9,8,1,0
615,1,0,1,0,1,0,1,1,0,1,1,0,1,0
616,1,1,0,0,4,4,0,4,4,0,1,1,0,0
617,1,1,0,0,3,3,0,12,22,0,2,2,0,0
618,14,0,14,0,78,0,78,248,0,289,54,0,54,0
619,10,3,7,0,15,4,11,120,16,114,9,4,5,0
620,1,1,0,0,1,1,0,1,1,0,1,1,0,0
621,398,0,398,0,1983,0,1983,14255,0,17238,147,0,147,0
622,2,2,0,0,16,16,0,40,40,0,1,1,0,0
623,1,1,0,0,1,1,0,7,7,0,1,1,0,0
624,13,13,0,0,29,29,0,86,86,0,5,5,0,0
625,2,1,1,0,5,4,1,10,9,1,2,1,1,0
626,35,35,0,0,95,95,0,623,812,0,14,14,0,0
627,28,26,2,0,40,38,2,878,920,197,21,17,4,0
628,8,7,1,0,119,117,2,524,688,2,17,16,1,0
629,43,42,2,1,100,94,6,1147,1135,12,2,1,1,0
630,10,0,10,0,27,0,27,316,0,316,8,0,8,0
631,1,1,0,0,4,4,0,4,4,0,1,1,0,0
632,19,19,1,1,40,39,1,473,471,2,11,10,1,0
633,9,9,0,0,27,27,0,150,150,0,4,4,0,0
634,1,1,0,0,1,1,0,24,24,0,1,1,0,0
635,2,1,1,0,2,1,1,2,2,2,2,1,1,0
636,1,1,0,0,2,2,0,2,2,0,1,1,0,0
637,3,2,1,0,4,2,2,21,3,18,3,2,1,0
638,1,1,0,0,2,2,0,3,5,0,2,2,0,0
639,1,0,1,0,1,0,1,1,0,1,1,0,1,0
640,7,7,0,0,47,47,0,112,114,0,7,7,0,0
641,6,0,5,0,275,0,271,11504,0,31078,4,0,4,0
642,7,3,4,0,22,4,18,372,1092,374,19,3,16,0
643,4,0,4,0,6,0,6,6,0,6,2,0,2,0
644,2,2,0,0,2,2,0,5,5,0,1,1,0,0
645,18,18,0,0,25,25,0,127,188,0,6,6,0,0
646,1,1,0,0,1,1,0,1,1,0,1,1,0,0
647,3,2,1,0,7,4,3,34,9,25,3,2,1,0
648,1,1,0,0,1,1,0,1,1,0,1,1,0,0
649,2,1,1,0,6,1,5,13,2,24,2,1,1,0
650,6,3,3,0,6,3,3,229,226,3,4,2,2,0
651,1,1,0,0,2,2,0,2,2,0,1,1,0,0
652,2,1,1,0,8,4,4,16,18,13,7,4,3,0
653,82,80,2,0,606,604,2,2926,4299,190,27,27,1,0
654,29,29,0,0,168,168,0,859,2187,0,43,43,0,0
655,3,3,0,0,6,6,0,12,12,0,1,1,0,0
656,27,27,0,0,102,102,0,502,529,0,7,7,0,0
657,9,8,1,0,18,15,3,74,68,6,5,4,1,0
658,3,0,3,0,3,0,3,46,0,78,2,0,2,0
659,1,0,1,0,1,0,1,1,0,1,1,0,1,0
660,34,27,7,0,78,30,48,76075,75443,1386,15,8,7,0
661,3,2,1,0,5,4,1,6,5,1,3,2,1,0
662,1,1,0,0,2,2,0,2,4,0,1,1,0,0
663,58,57,1,0,252,249,3,3035,8422,36,46,44,2,0
664,2,2,0,0,3,3,0,9,9,0,2,2,0,0
665,1,1,0,0,1,1,0,1,1,0,1,1,0,0
666,2,2,1,1,46,45,1,49,52,1,38,37,1,0
667,215,215,0,0,648,648,0,8166,8948,0,124,124,0,0
668,1,1,0,0,5,5,0,5,5,0,1,1,0,0
669,42,0,42,0,129,0,128,2090,0,2735,2,0,2,0
670,3,0,3,0,7,0,7,12,0,12,4,0,4,0
671,18,16,2,0,127,113,14,506,515,15,15,12,3,0
672,1,0,1,0,2,0,2,4,0,4,1,0,1,0
673,3,2,1,0,4,2,2,8,5,3,3,2,1,0
674,14,12,2,0,33,31,2,61,64,5,21,20,1,0
675,15,15,0,0,28,28,0,52,52,0,1,1,0,0
676,1,1,0,0,1,1,0,1,1,0,1,1,0,0
677,1,1,0,0,2,2,0,2,2,0,1,1,0,0
678,1,1,0,0,1,1,0,2,4,0,2,2,0,0
679,5,2,3,0,5,2,3,75,3,282,6,2,4,0
680,15,15,0,0,26,26,0,129,186,0,19,19,0,0
681,1,1,0,0,2,2,0,2,2,0,1,1,0,0
682,74,1,37,1,458,13,216,1518,25,905,63,3,60,0
683,1,1,0,0,1,1,0,18,36,0,2,2,0,0
684,2,0,2,0,2,0,2,2,0,2,1,0,1,0
685,1,1,0,0,1,1,0,1,1,0,1,1,0,0
686,2,2,0,0,3,3,0,10,10,0,1,1,0,0
687,1,1,1,1,3,2,1,3,2,1,3,2,1,0
688,5,5,0,0,10,10,0,27,27,0,1,1,0,0
689,3,3,0,0,7,7,0,13,13,0,1,1,0,0
690,2,2,0,0,3,3,0,3,3,0,1,1,0,0
691,2,1,1,0,5,1,4,11,7,4,2,1,1,0
692,46,41,5,0,314,290,24,733,597,247,12,9,3,0
693,4,4,0,0,35,35,0,114,114,0,1,1,0,0
694,119,117,2,0,218,216,2,670,561,109,3,3,1,0
695,8,1,7,0,11,2,9,20,2,18,3,1,2,0
696,2,2,0,0,4,4,0,4,4,0,2,2,0,0
697,1,1,0,0,1,1,0,1,1,0,1,1,0,0
698,34,10,24,0,82,42,40,405,330,115,8,4,4,0
699,1,1,0,0,11,11,0,19,19,0,1,1,0,0
700,5,0,5,0,10,0,10,10,0,10,4,0,4,0
701,5,2,3,0,5,2,3,9,3,12,4,2,2,0
702,84,31,55,2,321,91,230,2563,4875,1918,62,31,31,0
703,37,37,0,0,62,62,0,685,1029,0,30,30,0,0
704,30,30,0,0,61,61,0,84,86,0,2,2,0,0
705,1,0,1,0,3,0,3,4,0,4,1,0,1,0
706,87,87,1,1,352,351,1,2012,5312,1,183,182,1,0
707,2,1,1,0,2,1,1,2,1,1,2,1,1,0
708,3,1,2,0,3,1,2,323,2,644,2,1,1,0
709,1,0,1,0,1,0,1,4,0,4,1,0,1,0
710,3,0,3,0,12,0,12,41,0,55,8,0,8,0
711,4,3,1,0,5,4,1,9,8,1,4,3,1,0
712,6,5,1,0,12,11,1,27,52,2,12,10,2,0
713,1,1,0,0,1,1,0,1,1,0,1,1,0,0
714,14,13,1,0,48,42,6,103,97,6,10,9,1,0
715,2,2,0,0,4,4,0,14,14,0,1,1,0,0
716,1,1,1,1,3,2,1,4,2,2,2,1,1,0
717,1,1,0,0,2,2,0,2,2,0,1,1,0,0
718,1,1,0,0,2,2,0,2,2,0,1,1,0,0
719,2,2,0,0,7,7,0,25,44,0,7,7,0,0
720,4,1,3,0,5,2,3,5,2,3,2,1,1,0
721,3,2,1,0,3,2,1,3,2,1,3,2,1,0
722,1,0,1,0,9,0,9,11,0,13,2,0,2,0
723,3,2,1,0,17,16,1,27,26,1,3,2,1,0
724,3,0,3,0,7,0,7,9,0,9,7,0,7,0
725,98,0,98,0,112,0,112,33486,0,33906,8,0,8,0
726,32,4,28,0,272,8,264,1798,277,3099,48,1,47,0
727,6,5,1,0,11,8,3,39,35,4,4,3,1,0
728,21,17,4,0,49,39,8,204,125,30,8,6,2,0
729,1,1,0,0,2,2,0,2,2,0,1,1,0,0
730,2,2,0,0,7,7,0,12,12,0,1,1,0,0
731,2,2,0,0,2,2,0,13,13,0,2,2,0,0
732,1,1,1,1,4,3,1,4,3,1,2,1,1,0
733,6,5,1,0,16,10,6,38,21,17,8,5,3,0
734,66,2,64,0,264,2,262,1329,218,1341,71,2,69,0
735,4,3,1,0,24,15,9,69,57,12,7,6,1,0
736,2,0,2,0,16,0,16,36,0,36,4,0,4,0
737,25,23,2,0,49,47,2,175,186,51,22,19,3,0
738,49,49,0,0,567,567,0,1149,2933,0,15,15,0,0
739,3,3,0,0,5,5,0,53,90,0,2,2,0,0
740,90,89,2,1,480,476,4,2727,10556,21,153,151,2,0
741,2,1,1,0,2,1,1,6,5,1,2,1,1,0
742,1,1,0,0,2,2,0,2,2,0,1,1,0,0
743,1,0,1,0,1,0,1,29,0,29,1,0,1,0
744,1,1,0,0,1,1,0,1,1,0,1,1,0,0
745,1,1,0,0,2,2,0,4,4,0,1,1,0,0
746,1,1,0,0,1,1,0,11,11,0,1,1,0,0
747,1,1,0,0,2,2,0,3,6,0,1,1,0,0
748,1,0,1,0,17,0,17,89,0,89,1,0,1,0
749,13,4,9,0,16,5,11,109,52,57,5,2,3,0
750,1,1,0,0,1,1,0,1,1,0,1,1,0,0
751,1,1,0,0,1,1,0,1,1,0,1,1,0,0
752,1,1,0,0,1,1,0,1,1,0,1,1,0,0
753,1,1,0,0,1,1,0,1,1,0,1,1,0,0
754,1,0,1,0,1,0,1,1,0,1,1,0,1,0
755,17,17,0,0,104,104,0,127,127,0,1,1,0,0
756,5,4,1,0,5,4,1,127,12,119,5,4,1,0
757,14,13,1,0,61,60,1,260,236,24,2,2,1,0
758,3,1,2,0,3,1,2,64,8,56,2,1,1,0
759,4,1,3,0,6,3,3,32,20,17,4,1,3,0
760,1,1,0,0,1,1,0,290,290,0,1,1,0,0
761,5,0,5,0,28,0,28,117,0,137,7,0,7,0
762,1,1,0,0,1,1,0,2,2,0,1,1,0,0
763,1,1,0,0,1,1,0,1,1,0,1,1,0,0
764,2,0,2,0,5,0,5,8,0,8,1,0,1,0
765,5,4,1,0,10,9,1,10,9,1,5,4,1,0
766,1,1,0,0,2,2,0,2,2,0,1,1,0,0
767,1,1,0,0,1,1,0,1,1,0,1,1,0,0
768,3,2,1,0,5,2,3,20,5,15,2,1,1,0
769,1,1,0,0,1,1,0,5,5,0,1,1,0,0
770,1,1,0,0,1,1,0,1,1,0,1,1,0,0
771,5,5,0,0,81,81,0,247,547,0,7,7,0,0
772,1,1,0,0,3,3,0,6,10,0,4,4,0,0
773,6,3,0,0,8,4,0,20,10,0,1,1,0,0
774,9,6,3,0,44,37,7,309,257,52,3,2,1,0
775,16,16,0,0,121,121,0,1111,1111,0,3,3,0,0
776,6,2,4,0,572,568,4,1553,2012,292,15,6,9,0
777,14,13,1,0,48,47,1,168,167,1,8,7,1,0
778,7,7,2,2,27,24,3,50,38,12,8,7,1,0
779,9,8,1,0,26,25,1,59,114,4,12,10,2,0
780,1,1,0,0,2,2,0,3,3,0,1,1,0,0
781,1,1,0,0,6,6,0,132,372,0,4,4,0,0
782,1,1,0,0,2,2,0,2,2,0,2,2,0,0
783,8,4,4,0,36,10,26,808,3754,921,18,14,4,0
784,140,140,0,0,380,380,0,503,503,0,7,7,0,0
785,1,1,0,0,2,2,0,2,2,0,2,2,0,0
786,50,1,49,0,95,1,94,738,6,796,32,1,31,0
787,1,0,1,0,2,0,2,2,0,4,1,0,1,0
788,8,4,4,0,16,8,8,26,14,12,2,1,1,0
789,1,1,1,1,5,1,4,5,1,4,2,1,1,0
790,1,1,0,0,1,1,0,195,195,0,1,1,0,0
791,78,77,1,0,606,605,1,1766,1893,1,35,34,1,0
792,72,72,0,0,118,118,0,1270,1270,0,3,3,0,0
793,1,1,0,0,1,1,0,1,1,0,1,1,0,0
794,7,0,7,0,13,0,13,126,0,352,15,0,15,0
795,36,30,7,1,105,97,8,276,240,41,10,6,4,0
796,17,16,2,1,41,39,2,287,332,52,20,19,1,0
797,2,1,1,0,3,1,2,5,1,4,2,1,1,0
798,7,0,7,0,278,0,277,464,0,463,4,0,4,0
799,106,106,0,0,447,447,0,9258,18000,0,223,223,0,0
800,460,2,458,0,4041,2,4039,15230,15,23240,202,1,201,0
801,2,1,1,0,2,1,1,2146,1,2145,2,1,1,0
802,68,67,2,1,2063,2059,4,3962,3875,321,8,4,4,0
803,1,1,0,0,10,10,0,31,31,0,1,1,0,0
804,23,23,0,0,100,100,0,120,120,0,1,1,0,0
805,8,1,7,0,28,12,16,186,212,34,4,2,2,0
806,7,7,0,0,47,47,0,112,114,0,7,7,0,0
807,1,1,0,0,1,1,0,290,290,0,1,1,0,0
808,54,0,54,0,527,0,527,2314,0,2804,23,0,23,0
809,1,0,1,0,2,0,2,5,0,5,1,0,1,0
810,1,1,0,0,1,1,0,1,1,0,1,1,0,0
811,1,0,1,0,2,0,2,2,0,2,1,0,1,0
812,5,0,5,0,22,0,22,57,0,114,1,0,1,0
813,1,1,0,0,1,1,0,6,6,0,1,1,0,0
814,5,5,0,0,5,5,0,5,5,0,1,1,0,0
815,4,3,1,0,5,4,1,54,46,8,3,2,1,0
816,2,0,2,0,2,0,2,19,0,76,4,0,4,0
817,3,2,1,0,13,12,1,63,61,2,2,1,1,0
818,5,4,1,0,8,7,1,19,30,1,10,9,1,0
819,12,3,9,0,50,10,40,788,152,997,10,2,8,0
820,46,3,44,1,96,12,84,1443,87,1356,4,1,3,0
821,11,3,8,0,27,3,24,171,55,298,8,4,4,0
822,1,1,0,0,1,1,0,2,2,0,1,1,0,0
823,2,0,2,0,5,0,5,65,0,65,1,0,1,0
824,127,127,0,0,544,544,0,10792,24114,0,108,108,0,0
825,1,1,0,0,1,1,0,1,1,0,1,1,0,0
826,2,2,0,0,5,5,0,70,70,0,1,1,0,0
827,1,1,0,0,2,2,0,2,2,0,1,1,0,0
828,2,2,0,0,2,2,0,2,2,0,2,2,0,0
829,2,2,0,0,7,7,0,56,56,0,1,1,0,0
830,1,0,1,0,1,0,1,1,0,1,1,0,1,0
831,1,0,1,0,1,0,1,5,0,5,1,0,1,0
832,1,1,0,0,1,1,0,10,20,0,2,2,0,0
833,9,9,0,0,17,17,0,33,39,0,7,7,0,0
834,101,0,101,0,1332,0,1332,4568,0,6406,129,0,129,0
835,49,2,47,0,50,3,47,63288,6,126570,3,2,1,0
836,1,1,0,0,1,1,0,7,7,0,1,1,0,0
837,1,1,0,0,1,1,0,1,1,0,1,1,0,0
838,1,0,1,0,1,0,1,174,0,174,1,0,1,0
839,1,1,0,0,36,36,0,173,173,0,1,1,0,0
840,3,3,0,0,4,4,0,126,126,0,1,1,0,0
841,18,18,0,0,53,53,0,223,242,0,26,26,0,0
842,4,2,2,0,14,9,5,140,166,5,5,3,2,0
843,12,0,11,0,20,0,19,34,0,28,8,0,8,0
844,1,1,0,0,1,1,0,1,1,0,1,1,0,0
845,3,3,0,0,21,21,0,83,166,0,9,9,0,0
846,2,0,2,0,4,0,4,8,0,8,3,0,3,0
847,32,32,0,0,93,93,0,130,130,0,1,1,0,0
848,5,4,1,0,5,4,1,35,29,6,5,4,1,0
849,11,1,10,0,105,1,104,177,1,176,4,1,3,0
850,38,38,0,0,108,108,0,550,550,0,3,3,0,0
851,6,0,6,0,19,0,19,184,0,233,6,0,6,0
852,11,9,2,0,16,9,7,507,446,61,3,2,1,0
853,2,1,1,0,3,2,1,3,2,1,3,2,1,0
854,26,22,4,0,67,61,6,317,361,52,31,28,3,0
855,24,24,0,0,295,295,0,793,793,0,1,1,0,0
856,4,4,0,0,7,7,0,151,423,0,3,3,0,0
857,1,1,0,0,1,1,0,1,1,0,1,1,0,0
858,3,3,0,0,4,4,0,4,4,0,1,1,0,0
859,18,1,17,0,21,1,20,97,1,96,2,1,1,0
860,4,3,1,0,5,4,1,303,502,133,4,4,1,0
861,5,4,1,0,21,14,7,127,96,31,8,5,3,0
862,1,1,0,0,1,1,0,1,1,0,1,1,0,0
863,1,1,0,0,2,2,0,20,20,0,1,1,0,0
864,42,42,1,1,229,227,2,1499,2946,78,69,68,1,0
865,71,67,5,1,235,229,6,3428,8256,12,76,74,2,0
866,1,1,0,0,1,1,0,1,1,0,1,1,0,0
867,27,24,3,0,254,142,112,4780,4147,635,5,1,4,0
868,1,1,0,0,1,1,0,1,1,0,1,1,0,0
869,6,3,0,0,56,28,0,122,61,0,3,3,0,0
870,66,65,1,0,514,512,2,2210,4025,2,84,83,1,0
871,17,0,17,0,97,0,97,370,0,624,64,0,64,0
872,1,1,1,1,34,32,2,283,101,182,2,1,1,0
873,1,1,0,0,1,1,0,1,1,0,1,1,0,0
874,1,0,1,0,1,0,1,1,0,1,1,0,1,0
875,1,0,1,0,1,0,1,3,0,3,1,0,1,0
876,1,1,0,0,4,4,0,7,7,0,1,1,0,0
877,1,0,1,0,4,0,4,15,0,30,1,0,1,0
878,19,19,0,0,58,58,0,109,146,0,2,2,0,0
879,3,1,2,0,9,1,8,73,4,69,2,1,1,0
880,4,4,0,0,7,7,0,40,40,0,1,1,0,0
881,3,3,0,0,9,9,0,47,55,0,5,5,0,0
882,112,110,2,0,264,262,2,1211,1260,7,36,34,2,0
883,2,2,0,0,17,17,0,58,58,0,2,2,0,0
884,2,1,1,0,2,1,1,2,1,1,2,1,1,0
885,2,0,2,0,3,0,3,3,0,3,3,0,3,0
886,20,20,0,0,24,24,0,1059,1064,0,6,6,0,0
887,49,47,2,0,127,122,5,962,933,158,26,24,2,0
888,1,1,0,0,3,3,0,3,3,0,1,1,0,0
889,33,32,1,1,284,281,1,1439,2963,1,68,67,1,0
890,1,1,0,0,6,6,0,6,6,0,1,1,0,0
891,1,1,0,0,1,1,0,1,1,0,1,1,0,0
892,10,9,2,1,43,36,7,297,292,80,16,14,2,0
893,7,4,3,0,13,6,7,95,30,65,7,4,3,0
894,7,5,2,0,18,14,4,27,19,8,4,2,2,0
895,1,1,0,0,1,1,0,1,1,0,1,1,0,0
896,1,0,1,0,1,0,1,1,0,2,1,0,1,0
897,15,14,1,0,72,61,11,262,224,110,17,15,2,0
898,1,1,0,0,1,1,0,4,4,0,1,1,0,0
899,1,1,0,0,4,4,0,13,13,0,1,1,0,0
900,1,0,1,0,2,0,2,4,0,4,1,0,1,0
901,1,1,0,0,3,3,0,6,10,0,2,2,0,0
902,2,2,0,0,4,4,0,9,9,0,1,1,0,0
903,3,3,0,0,3,3,0,16,16,0,2,2,0,0
904,2,2,0,0,2,2,0,12,12,0,2,2,0,0
905,1,1,0,0,1,1,0,1,1,0,1,1,0,0
906,2,2,0,0,22,22,0,30,30,0,1,1,0,0
907,2,2,0,0,4,4,0,5,5,0,1,1,0,0
908,2,2,0,0,104,104,0,633,633,0,2,2,0,0
909,37,33,4,0,240,225,15,950,807,143,7,6,1,0
910,68,0,68,0,311,0,311,1657,0,6341,145,0,145,0
911,4,4,0,0,15,15,0,19,27,0,19,19,0,0
912,2,0,2,0,4,0,4,18,0,18,2,0,2,0
913,13,12,1,0,57,55,2,230,692,14,29,28,1,0
914,2,0,2,0,2,0,2,3,0,3,1,0,1,0
915,7,7,0,0,9,9,0,13,13,0,2,2,0,0
916,5,5,0,0,5,5,0,365,365,0,1,1,0,0
917,2,2,0,0,4,4,0,7,7,0,2,2,0,0
918,1,1,0,0,1,1,0,1,1,0,1,1,0,0
