,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
60015,60016,70,63508,1,2,1,2,1,0,1,1,1,1,2,0,2,3,1,3,1,37,17,23,3,158,50,109,1251,912,978,22,7,15
44375,44376,45,27662,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,16,13,4,1,21,16,6,89,27,62,2,1,1
40329,40330,36,68223,1,2,1,1,10,0,10,1,1,1,11,0,11,12,1,11,0,153,150,13,10,304,274,36,43060,42893,174,19,4,15
33095,33096,23,142135,1,3,1,2,1,0,1,1,1,1,3,0,3,4,1,3,0,10,3,10,3,25,4,25,107,32,75,7,3,4
37415,37416,32,70269,1,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,2,2,1,1,4,4,1,9,6,2,3,2,1
58696,58697,70,35142,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,4,4,2,14,5,10,110,78,55,5,4,1
10753,10754,12,5288,1,1,1,1,1,1,1,0,0,0,2,2,0,2,2,2,2,33,29,6,2,63,47,17,608,748,492,16,12,4
18654,18655,15,1593,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,4,2,3,14,6,8,2,1,1
33236,33237,24,4814,1,2,1,1,32,0,32,2,1,1,32,0,32,34,1,33,0,46,11,40,5,481,17,470,9025,2535,28993,241,6,235
54804,54805,57,76499,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,13,8,6,1,101,91,11,190,172,17,4,2,2
6865,6866,9,26473,1,0,0,0,60,60,2,0,0,0,60,60,0,30,30,1,1,67,67,1,1,590,586,5,4482,36408,18,181,180,1
44487,44488,45,40719,1,2,0,2,1,1,0,2,1,1,1,0,1,3,1,2,0,38,1,38,1,124,1,124,205,9,200,6,1,5
24086,24087,17,79295,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,35,3,33,1,729,4,727,4280,76,4202,2,1,1
71332,71333,90,111136,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,18,18,13,13,18,18,13,70,31,26,2,1,1
36429,36430,31,11053,1,1,0,1,11,7,6,0,0,0,12,7,5,12,7,7,2,40,25,21,6,198,80,120,2732,2156,687,30,10,20
11692,11693,12,75660,1,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,66,3,66,3,340,17,324,1013,94,1162,48,2,46
14913,14914,13,58638,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,36,5,5,4,378,50,15,1830,253,61,4,1,3
27049,27050,19,79656,1,1,1,0,3,0,3,2,1,1,2,0,2,4,1,3,0,35,32,4,1,50,41,10,218,101,116,9,6,3
68476,68477,88,110604,1,4,2,4,5,1,4,1,1,1,8,2,6,9,3,8,2,164,113,69,18,398,250,150,6196,15768,6934,136,67,69
49460,49461,55,29705,1,2,2,0,2,2,1,1,0,0,3,3,0,4,4,1,1,28,28,2,2,212,208,5,559,815,14,38,36,2
70979,70980,90,105754,1,1,0,1,5,1,4,2,1,1,4,0,4,6,1,5,0,27,4,27,4,198,90,120,4183,782,4477,31,2,29
42820,42821,42,84396,1,0,0,0,2,1,2,1,1,1,1,0,1,2,1,2,1,6,1,6,1,10,2,9,44,25,23,9,2,7
42391,42392,42,68823,1,1,0,1,9,1,8,2,1,1,8,0,8,10,1,9,0,165,15,153,3,399,19,384,1709,252,1824,46,6,40
60455,60456,70,98111,1,2,2,2,3,3,0,0,0,0,5,5,0,5,5,2,2,19,15,6,2,48,39,10,236,292,19,18,13,5
64028,64029,78,103862,1,3,0,3,2,1,1,1,1,1,4,0,4,5,1,4,0,3,1,3,1,5,1,5,136,15,151,6,1,5
44110,44111,45,3656,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,47,38,14,5,1043,212,833,26735,24778,3774,20,1,19
70666,70667,89,118575,1,20,0,20,147,1,147,1,1,1,166,0,166,167,1,167,1,1701,11,1691,1,5642,11,5632,271560,2176,587467,739,1,738
11546,11547,12,72228,1,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,168,16,156,4,236,81,156,628,423,204,14,12,2
11926,11927,13,5768,1,2,1,1,2,0,2,2,1,1,2,0,2,4,1,3,0,20,2,9,1,96,2,47,600,61,376,10,1,9
18872,18873,15,83366,1,2,0,2,5,1,4,1,1,1,6,0,6,7,1,6,0,12,1,12,1,113,1,113,1162,7,3189,36,1,35
40035,40036,33,74092,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,217,12,213,8,1708,1208,579,12369,8839,2922,8,2,7
15516,15517,13,63972,1,0,0,0,2,1,2,1,1,0,1,0,1,2,1,2,1,17,11,10,4,47,38,13,67,44,19,5,3,2
25205,25206,19,11608,1,3,3,0,12,11,1,1,0,0,14,14,0,15,14,1,0,129,129,2,2,1847,1842,6,16979,20078,26,113,112,1
11688,11689,12,75625,1,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,23,4,21,2,167,76,92,751,1014,224,22,5,17
14929,14930,13,58662,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,18,3,1,1,42,7,1,84,11,2,2,1,1
64097,64098,78,104441,1,3,0,3,26,1,25,1,1,1,28,0,28,29,1,28,0,31,1,31,1,103,1,103,4013,8,4554,43,1,42
39190,39191,33,5047,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,3,2,2,11,7,7,53,28,33,4,2,2
25673,25674,19,41196,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,2,2,1,18,13,5,3,2,1
40108,40109,36,65941,1,2,1,1,4,0,4,2,1,1,4,0,4,6,1,5,0,14,3,13,2,81,9,73,238,93,181,8,2,6
11396,11397,12,66537,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,17,11,9,4,60,42,25,1138,1537,1340,16,9,7
40054,40055,33,74753,1,1,0,1,92,1,91,2,1,1,91,0,91,93,1,92,0,392,6,390,4,8047,9,8042,119936,12803,184803,248,8,240
68197,68198,88,108225,1,1,1,0,3,3,1,1,1,0,3,3,0,4,4,1,1,20,20,1,1,32,32,1,550,675,2,8,7,1
57808,57809,66,30931,1,18,17,1,31,31,0,1,0,0,48,48,0,49,48,1,0,1,1,1,1,35,35,3,117,196,34,56,52,4
17559,17560,13,82427,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,16,15,2,1,33,30,4,81,75,5,4,3,1
69194,69195,88,116293,1,3,3,2,2,1,1,2,1,1,3,2,1,5,4,3,2,46,43,5,2,269,262,8,4923,4884,42,12,8,4
64909,64910,78,141701,1,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,4,1,4,1,8,1,8,19,2,22,6,1,5
11099,11100,12,20643,1,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,44,43,3,2,139,137,3,720,921,80,23,22,1
59348,59349,70,62682,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,21,10,14,3,126,36,91,1210,798,657,6,1,5
11511,11512,12,71626,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,10,8,4,2,412,406,7,12128,6649,5479,5,3,2
30838,30839,23,28271,1,2,2,2,1,0,1,2,1,1,1,0,1,3,2,3,2,17,15,3,1,183,171,13,959,3030,33,37,31,6
15477,15478,13,63509,1,2,0,2,9,1,8,1,1,1,10,0,10,11,1,10,0,58,1,58,1,327,15,307,1967,106,2240,85,1,84
67220,67221,81,112259,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,166,166,1,1,168,166,1,180,167,2,2,1,1
68857,68858,88,113218,1,4,3,3,3,2,1,1,1,1,6,4,2,7,5,4,2,91,76,17,2,265,245,21,905,868,62,21,11,10
66801,66802,81,103466,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,10,10,1,16,13,2,2,1,1
67892,67893,88,105127,1,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,5,4,3,2,22,21,9,628,906,425,6,4,2
39448,39449,33,15054,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,1,3,3,2,42,36,4,2,1,1
41159,41160,40,16084,1,3,1,3,10,0,10,1,1,1,12,0,12,13,1,13,1,147,7,147,7,1076,22,1057,14384,318,23458,70,6,64
24916,24917,18,5952,1,1,0,1,4,1,3,2,1,1,3,0,3,5,1,4,0,2,1,2,1,250,1,250,879,8,966,11,1,10
73822,73823,99,127636,1,3,1,3,2,0,2,2,1,1,3,0,3,5,1,5,1,26,2,25,1,161,2,160,427,4,423,8,1,7
10909,10910,12,10428,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,3,3,3,3,3,3,31,15,15,2,1,1
47844,47845,48,53525,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,9,8,2,1,32,30,3,57,41,15,4,3,1
51670,51671,55,78124,1,3,0,3,4,1,4,1,1,1,6,0,6,7,1,7,1,35,1,35,1,168,3,166,1342,4,2050,43,1,42
10607,10608,11,4070,1,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,6,5,3,2,18,9,10,278,62,617,9,4,5
58495,58496,68,66360,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,14,13,1,1,94,93,1,405,399,39,3,2,1
11523,11524,12,71941,1,1,0,1,3,1,2,2,1,1,2,0,2,4,1,3,0,19,5,17,3,557,536,28,23046,17156,11939,11,2,9
27748,27749,19,116704,1,1,1,1,6,2,4,1,0,0,6,3,3,7,3,5,1,31,13,19,1,364,25,340,674,146,558,12,7,5
11298,11299,12,24824,1,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,22,11,14,3,90,20,71,112,30,81,5,4,1
70833,70834,90,103704,1,1,1,1,2,1,1,0,0,0,3,2,1,3,2,2,1,12,2,11,1,35,4,32,166,37,187,18,3,15
55655,55656,59,42015,1,8,0,8,49,1,49,1,1,1,56,0,56,57,1,57,1,393,1,393,1,1568,1,1568,10506,3,14574,288,1,287
11397,11398,12,66643,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,107,22,83,2,413,63,347,3445,2918,2872,65,19,46
203,204,2,1072,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,9,7,3,1,33,30,5,911,678,275,6,5,1
64896,64897,78,108463,1,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,5,1,5,1,23,2,22,43,8,37,7,1,6
56172,56173,59,83828,1,2,1,2,1,0,1,1,1,0,2,0,2,3,1,3,1,27,18,10,1,128,105,25,381,259,118,17,6,11
1210,1211,2,39052,1,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,62,58,5,1,231,171,61,7606,6912,874,10,9,1
43470,43471,42,101333,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,170,155,18,3,933,886,51,10176,19214,369,53,47,6
11697,11698,12,75731,1,1,0,1,8,1,7,2,1,1,7,0,7,9,1,8,0,74,18,62,8,406,141,256,2203,768,6231,72,8,64
11654,11655,12,75221,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,274,267,9,2,508,491,17,51309,110208,81,28,26,2
67994,67995,88,106020,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,19,4,16,1,30,8,24,82,26,55,9,1,8
11442,11443,12,68949,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,4,3,2,9,5,5,65,60,9,5,4,1
25653,25654,19,40236,1,2,2,0,5,4,1,2,1,1,5,5,0,7,6,1,0,11,9,4,2,24,16,10,135,106,68,9,8,1
4300,4301,7,89259,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,4,2,1,6,5,2,65,91,4,4,3,1
16608,16609,13,78244,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,9,8,5,5,480,88,404,1259,583,664,4,2,2
11029,11030,12,17327,1,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,64,62,4,2,416,407,10,11122,22004,36,51,50,1
33635,33636,24,54588,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,7,1,6,1,71,4,65,2171,12,9341,28,1,27
64147,64148,78,104573,1,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,3,1,3,1,6,1,6,19,4,18,6,1,5
56336,56337,63,32495,1,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,13,11,3,1,49,32,18,1362,1333,59,17,15,2
11829,11830,13,3697,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,12,2,1,1,90,15,1,156,23,2,2,1,1
43742,43743,42,141946,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,18,15,5,2,55,47,7,447,231,133,6,4,2
11553,11554,12,72882,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,271,266,12,7,1538,351,1194,42942,15902,81739,19,3,16
78614,78615,105,142134,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,23,21,7,5,118,68,56,494,388,137,13,12,1
24830,24831,18,5119,1,1,1,0,18,17,1,1,0,0,18,18,0,19,18,1,0,3,3,1,1,47,47,1,109,130,2,32,31,1
64435,64436,78,106164,1,0,0,0,11,1,10,1,1,1,10,0,10,11,1,10,0,5,1,5,1,9,1,9,23,5,35,12,1,11
64522,64523,78,106687,1,0,0,0,18,1,17,1,1,1,17,0,17,18,1,17,0,10,1,10,1,48,1,48,164,4,223,26,1,25
11900,11901,13,5164,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,28,3,13,2,100,5,46,552,6,405,7,1,6
10353,10354,10,10413,1,2,0,2,5,1,5,1,1,1,6,0,6,7,1,7,1,20,14,10,4,569,540,30,1182,1114,96,15,4,11
40410,40411,36,69320,1,4,0,4,28,1,27,1,1,1,31,0,31,32,1,31,0,112,2,112,2,320,3,318,6852,9,15908,97,1,96
45941,45942,46,15249,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,28,28,1,1,64,64,1,632,2210,7,18,17,1
36785,36786,31,129004,1,1,1,0,5,5,1,1,0,0,5,5,0,6,6,1,1,112,112,2,2,435,435,2,3910,3498,485,12,10,2
11577,11578,12,74008,1,1,0,1,2,2,1,2,1,1,1,1,0,3,2,2,1,22,14,10,2,54,30,25,296,375,90,12,7,5
8713,8714,9,68665,1,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,10,8,3,1,40,28,13,400,704,96,3,2,1
18578,18579,14,77639,1,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,6,2,6,2,14,3,12,113,10,102,4,1,3
11612,11613,12,74522,1,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,9,4,7,2,388,381,8,1559,1545,25,5,2,3
12261,12262,13,18032,1,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,28,14,1,1,1152,576,1,10980,10022,8,40,39,1
44280,44281,45,17554,1,1,1,0,7,6,1,2,1,1,6,6,0,8,7,1,0,103,103,1,1,4574,4574,1,30661,54048,9,57,56,1
36461,36462,31,29824,1,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,225,221,4,0,8058,8052,5,48337,48305,31,4,1,3
10827,10828,12,8951,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,16,10,8,2,67,59,9,1136,1100,35,4,1,3
34666,34667,25,100165,1,1,1,0,2,1,2,2,1,1,1,1,0,3,2,2,1,145,20,126,1,882,90,793,4341,1675,4041,41,34,7
5804,5805,9,6370,1,0,0,0,6,4,6,0,0,0,6,4,2,3,2,3,2,9,8,4,3,36,22,14,917,1572,346,13,6,7
41268,41269,40,68358,1,1,0,1,10,1,9,2,1,1,9,0,9,11,1,10,0,51,4,48,1,535,5,531,26951,436,51806,59,1,58
35080,35081,28,83380,1,2,1,1,2,0,2,1,1,1,3,0,3,4,1,3,0,11,11,6,6,80,45,41,279,163,165,8,4,4
77665,77666,103,130295,1,2,1,2,2,0,2,1,1,0,3,0,3,4,1,4,1,274,112,168,6,399,134,269,37232,39557,8101,62,28,34
11203,11204,12,23218,1,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,7,7,1,1,8,7,2,26,21,4,8,7,1
49945,49946,55,41266,1,3,1,2,1,0,1,2,1,1,2,0,2,4,1,3,0,15,3,13,1,33,5,29,267,19,424,19,3,16
44100,44101,45,2859,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,97,10,88,1,175,85,91,44035,663,43371,3,1,2
46615,46616,46,83531,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,4,4,3,13,8,6,63,32,129,10,2,8
40600,40601,36,71970,1,4,1,4,18,0,18,1,1,1,21,0,21,22,1,22,1,101,9,96,4,241,34,208,3524,843,4618,39,3,36
35072,35073,28,68016,1,0,0,0,3,1,3,2,1,1,1,0,1,3,1,3,1,26,4,24,2,47,13,36,1960,29,1929,12,4,8
10922,10923,12,10634,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,16,14,4,2,57,54,4,414,372,41,6,5,1
30051,30052,23,21555,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,6,3,2,3,2,1
25408,25409,19,25339,1,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,5,1,5,1,21,4,18,64,25,42,8,4,4
11297,11298,12,24809,1,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,13,12,3,2,25,21,5,51,37,19,5,4,1
67829,67830,88,104637,1,3,0,3,8,1,7,1,1,1,10,0,10,11,1,10,0,90,9,84,3,205,9,198,3005,321,10630,89,1,88
67933,67934,88,105559,1,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,12,6,8,2,39,12,29,232,66,183,5,1,4
40238,40239,36,66817,1,4,1,3,5,0,5,1,1,1,8,0,8,9,1,8,0,24,4,22,2,57,5,51,358,38,389,25,5,20
24580,24581,17,97747,1,5,0,5,15,1,15,1,1,1,19,0,19,20,1,20,1,140,12,136,8,1239,38,1203,8135,155,18180,92,8,84
15350,15351,13,61122,1,2,1,1,38,3,36,0,0,0,40,4,36,40,4,37,1,1456,673,70,15,5152,1335,1456,307970,141807,100679,640,82,559
51088,51089,55,76870,1,4,0,4,189,1,188,1,1,1,192,0,192,193,1,192,0,753,2,752,1,5331,2,5330,76948,407,703859,4624,1,4623
51425,51426,55,77555,1,3,0,3,10,1,9,1,1,1,12,0,12,13,1,12,0,61,4,60,3,261,31,231,1496,293,2316,67,5,62
35078,35079,28,83378,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,25,12,12,2,1,1
32878,32879,23,108587,1,3,0,3,4,1,4,1,1,0,6,0,6,7,1,7,1,55,24,34,3,109,25,86,2315,1101,1245,20,1,19
55555,55556,59,29519,1,5,0,5,34,1,33,1,1,1,38,0,38,39,1,38,0,403,6,399,2,1609,9,1601,5170,1124,6541,171,2,169
75539,75540,101,131094,1,1,1,0,13,12,1,1,0,0,13,13,0,14,13,1,0,16,15,1,1,43,41,2,265,283,15,18,17,1
18628,18629,14,93683,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,71,2,70,1,725,3,724,17916,31,57483,24,1,23
35351,35352,29,11837,1,1,1,1,6,0,6,1,1,0,6,0,6,7,1,7,1,25,1,25,1,90,2,90,808,11,1326,34,2,32
73469,73470,96,119759,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,3,1,1,5,5,1,25,19,5,2,1,1
2962,2963,7,72585,1,1,1,0,4,4,1,1,0,0,4,4,0,5,5,1,1,4,3,2,1,4,3,2,191,440,565,19,12,7
61414,61415,72,53081,1,2,0,2,9,1,8,1,1,1,10,0,10,11,1,10,0,19,10,15,6,55,18,39,439,79,409,18,2,16
40473,40474,36,70324,1,5,5,3,66,24,48,0,0,0,71,29,42,71,29,51,9,169,95,132,58,772,256,569,10629,5857,30768,233,76,157
29188,29189,23,19190,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,3,2,3,2,26,16,14,54,42,28,33,21,12
60117,60118,70,63650,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,6,3,2,2,1,1
74347,74348,101,128150,1,1,0,1,20,2,19,0,0,0,21,2,19,21,2,20,1,61,12,56,7,351,22,336,2827,164,7160,136,6,130
44713,44714,45,44613,1,2,2,0,4,3,2,1,0,0,5,5,0,6,5,2,1,224,217,8,1,341,333,9,11820,11734,98,28,23,5
11628,11629,12,74987,1,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,15,11,6,2,34,21,14,254,63,228,9,6,3
64753,64754,78,107960,1,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,4,1,4,1,5,1,5,26,3,49,7,1,6
27207,27208,19,80278,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,26,8,23,5,57,8,49,669,17,610,10,1,9
11287,11288,12,24661,1,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,12,10,4,2,68,65,4,142,130,17,7,6,1
16225,16226,13,76285,1,4,0,4,18,1,17,1,1,1,21,0,21,22,1,21,0,96,8,96,8,1228,20,1212,3294,477,4470,115,5,110
42104,42105,42,22416,1,3,1,3,1,1,0,2,1,1,2,1,1,4,2,3,1,5,5,1,1,140,17,125,1148,70,1120,7,4,3
64171,64172,78,104636,1,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,3,1,3,1,17,1,17,32,3,32,6,1,5
53653,53654,57,53278,1,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,233,1,233,1,664,1,664,2056,2,2218,11,1,10
5920,5921,9,8614,1,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,5,5,1,1,71,71,1,740,1476,12,3,2,1
64553,64554,78,106886,1,1,0,1,35,1,34,1,1,1,35,0,35,36,1,35,0,21,1,21,1,64,1,64,357,5,1280,56,1,55
14932,14933,13,58669,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,102,5,17,5,324,12,44,16770,39,2754,8,2,6
11214,11215,12,23441,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,17,15,4,2,119,116,4,486,719,79,15,13,2
26843,26844,19,76967,1,4,0,4,18,1,17,1,1,1,21,0,21,22,1,21,0,398,4,397,3,1397,7,1387,23003,56,61422,246,3,243
10464,10465,10,53696,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,19,10,12,102,67,33,4,1,3
11540,11541,12,72146,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,10,4,10,4,1016,40,1006,34384,7323,50494,11,2,9
59742,59743,70,63143,1,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,75,26,60,11,327,103,229,5400,466,25630,75,20,55
40270,40271,36,67073,1,3,1,2,9,0,9,1,1,1,11,0,11,12,1,11,0,14,6,12,4,52,28,24,283,139,223,15,4,11
67974,67975,88,105931,1,3,3,0,5,3,2,0,0,0,8,6,2,8,6,2,0,89,85,7,3,261,247,18,1902,4335,588,85,74,11
27617,27618,19,111174,1,1,1,1,6,0,6,1,1,0,6,0,6,7,1,7,1,68,19,52,3,403,19,387,1198,22,1202,19,1,18
64759,64760,78,107979,1,0,0,0,8,1,7,1,1,1,7,0,7,8,1,7,0,6,1,6,1,8,1,8,29,2,52,9,1,8
11232,11233,12,23769,1,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,39,38,3,2,168,166,3,2020,13990,8,43,42,1
34968,34969,28,7093,1,0,0,0,8,7,1,1,0,0,7,7,0,8,7,1,0,6,6,1,1,28,26,3,158,1169,4,31,28,3
32963,32964,23,114418,1,3,0,3,6,1,6,2,1,1,7,0,7,9,1,9,1,91,18,80,7,3373,85,3292,14470,225,14735,43,1,42
25873,25874,19,45479,1,2,1,2,6,2,5,1,0,0,7,3,4,8,3,7,2,221,40,195,14,1021,164,868,22974,652,23595,73,18,55
11001,11002,12,16850,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,9,7,4,2,19,15,5,69,59,14,4,1,3
10924,10925,12,10683,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,104,102,4,2,510,507,4,529,519,9,3,2,1
40101,40102,36,2152,1,2,0,2,3,1,2,1,1,1,4,0,4,5,1,4,0,11,2,10,1,18,2,17,51,24,47,10,2,8
10702,10703,11,89711,1,1,1,1,18,3,16,1,1,0,18,3,15,19,4,17,2,119,28,100,9,875,132,753,53327,39957,15092,72,9,63
69938,69939,89,105887,1,3,0,3,8,1,7,1,1,1,10,0,10,11,1,10,0,58,5,55,2,100,12,89,3825,14,3832,34,1,33
18494,18495,14,74881,1,5,0,5,118,1,117,1,1,1,122,0,122,123,1,122,0,452,1,452,1,2847,6,2842,51883,16,89098,376,1,375
77211,77212,101,143877,1,9,9,0,65,64,1,1,0,0,73,73,0,74,73,1,0,99,99,1,1,536,535,2,5421,14674,18,309,307,2
15145,15146,13,59319,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,8,2,3,1,36,2,17,52,6,21,4,2,2
57814,57815,66,31019,1,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,1,1,1,1,10,10,1,24,18,6,10,9,1
27765,27766,19,116970,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,22,3,22,3,54,3,54,289,6,305,12,1,11
11925,11926,13,5760,1,1,1,0,1,1,1,1,1,0,1,1,0,2,2,1,1,6,3,2,2,64,19,14,116,34,23,3,2,1
26845,26846,19,76991,1,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,11,4,8,1,15,6,10,39,10,29,11,4,7
17747,17748,13,86792,1,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,38,35,4,1,1086,215,872,25250,22132,3414,6,1,5
8853,8854,9,72219,1,0,0,0,48,48,2,0,0,0,48,48,0,24,24,1,1,44,44,4,4,1348,1342,18,2836,6020,210,71,69,2
19408,19409,16,10213,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,2,2,1,8,4,3,3,2,1
56199,56200,63,30527,1,1,1,1,2,1,1,0,0,0,3,2,1,3,2,2,1,4,3,2,1,57,54,5,321,665,17,9,6,3
74857,74858,101,128974,1,0,0,0,4,4,1,2,1,1,2,2,0,4,4,1,1,75,75,1,1,94,94,1,11056,11056,2,15,14,1
40326,40327,36,68139,1,6,1,5,22,0,22,1,1,1,27,0,27,28,1,27,0,99,2,99,2,243,2,241,1690,6,3387,66,2,64
64597,64598,78,107178,1,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,3,1,3,1,4,2,3,10,4,6,4,1,3
25701,25702,19,42089,1,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,9,2,9,2,99,77,24,558,208,663,10,4,6
12609,12610,13,25537,1,2,1,1,5,0,5,1,1,1,6,0,6,7,1,6,0,145,122,23,1,702,428,274,32407,24351,75651,64,1,63
18503,18504,14,75434,1,1,0,1,11,1,11,1,1,1,11,0,11,12,1,12,1,15,2,15,2,44,5,40,296,8,287,15,2,13
58060,58061,66,33554,1,1,0,1,19,1,18,2,1,1,18,0,18,20,1,19,0,8,3,8,3,386,3,384,1120,10,1312,39,1,38
44778,44779,45,68956,1,1,1,1,2,2,1,2,1,1,1,1,0,3,3,2,2,74,74,18,18,646,638,49,7307,14656,297,60,53,7
1626,1627,5,83267,1,1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,33,32,4,3,135,132,7,381,409,16,6,4,2
