,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
723,5,5,0,0,24,24,0,233,294,0,2,2,0,0
724,36,20,16,0,65,43,22,1163,493,9113,53,24,29,0
725,12,11,1,0,62,57,5,419,405,51,13,9,4,0
726,5,5,0,0,15,15,0,40,54,0,3,3,0,0
727,12,9,3,0,19,16,3,885,372,687,11,10,1,0
728,1,1,0,0,4,4,0,4,4,0,4,4,0,0
729,1,1,1,1,3,2,1,3,2,1,3,2,1,0
730,16,0,16,0,29,0,29,104,0,112,19,0,19,0
731,1,0,1,0,5,0,5,12,0,14,2,0,2,0
732,1,1,0,0,1,1,0,1,1,0,1,1,0,0
733,106,104,2,0,297,293,4,12342,13110,11,41,40,1,0
734,20,18,3,1,61,57,4,250,199,51,11,10,1,0
735,12,12,0,0,13,13,0,160,160,0,1,1,0,0
736,25,25,1,1,456,455,1,7315,60112,2,74,73,1,0
737,2,2,0,0,2,2,0,12,12,0,2,2,0,0
738,4,3,2,1,48,21,27,96,95,31,9,7,2,0
739,2,0,2,0,64,0,64,193,0,193,1,0,1,0
740,10,10,0,0,19,19,0,977,977,0,3,3,0,0
741,1,1,1,1,3,2,1,19,18,1,2,1,1,0
742,6,6,0,0,22,22,0,50,50,0,1,1,0,0
743,36,35,2,1,142,139,3,1643,1614,43,5,2,3,0
744,9,0,9,0,27,0,27,302,0,767,29,0,29,0
745,6,1,5,0,8,2,6,13,3,15,5,1,4,0
746,3,0,3,0,19,0,19,71,0,71,3,0,3,0
747,12,10,2,0,35,31,4,181,172,9,4,3,1,0
748,1,1,0,0,1,1,0,4,4,0,1,1,0,0
749,6,4,2,0,20,10,10,52,22,30,3,1,2,0
750,1,1,1,1,8,7,1,11,10,1,7,6,1,0
751,1,1,0,0,1,1,0,60,60,0,1,1,0,0
752,2,2,0,0,9,9,0,34,34,0,1,1,0,0
753,40,40,0,0,1391,1391,0,3370,3532,0,49,49,0,0
754,4,4,0,0,15,15,0,134,134,0,5,5,0,0
755,1,1,0,0,1,1,0,1,1,0,1,1,0,0
756,528,528,0,0,4805,4805,0,86591,197592,0,575,575,0,0
757,3,0,3,0,4,0,4,16,0,16,2,0,2,0
758,7,4,5,2,24,11,13,36,12,37,3,1,2,0
759,15,0,15,0,19,0,19,19,0,19,1,0,1,0
760,4,0,4,0,9,0,9,29,0,46,4,0,4,0
761,3,2,1,0,4,2,2,47,42,9,3,1,2,0
762,8,5,3,0,273,5,268,1620,6,1705,4,1,3,0
763,3,2,1,0,12,11,1,12,11,1,4,3,1,0
764,5,5,1,1,12,11,1,35,34,9,7,6,1,0
765,2,2,2,2,5,2,3,44,26,18,3,2,1,0
766,1,1,0,0,312,312,0,774,774,0,1,1,0,0
767,5,3,2,0,16,14,2,42,46,2,8,7,1,0
768,8,7,1,0,9,8,1,41,40,1,5,4,1,0
769,5,5,0,0,5,5,0,539,539,0,2,2,0,0
770,1,0,1,0,2,0,2,4,0,4,1,0,1,0
771,25,25,0,0,25,25,0,25,25,0,1,1,0,0
772,3,1,2,0,3,1,2,8,10,3,3,2,1,0
773,1,1,0,0,1,1,0,1,1,0,1,1,0,0
774,7,7,0,0,46,46,0,89,89,0,4,4,0,0
775,1,1,1,1,4,1,3,27,1,26,2,1,1,0
776,1,1,0,0,6,6,0,7,7,0,1,1,0,0
777,3,3,0,0,4,4,0,54,88,0,4,4,0,0
778,462,462,0,0,3198,3198,0,31034,164577,0,2257,2257,0,0
779,5,2,3,0,10,2,8,37,4,33,2,1,1,0
780,1,1,0,0,1,1,0,1,1,0,1,1,0,0
781,1,0,1,0,2,0,2,2,0,2,1,0,1,0
782,86,5,82,1,302,8,294,996,16,1742,89,2,87,0
783,1,0,1,0,1,0,1,1,0,1,1,0,1,0
784,10,0,10,0,38,0,38,188,0,322,3,0,3,0
785,11,9,2,0,15,13,2,48,46,2,7,5,2,0
786,2,2,0,0,14,14,0,77,77,0,1,1,0,0
787,1,0,1,0,84,0,84,142,0,142,1,0,1,0
788,50,1,50,1,100,1,99,2623,1,2708,24,1,23,0
789,1,1,0,0,1,1,0,1,1,0,1,1,0,0
790,5,3,2,0,22,3,19,43,3,40,3,2,1,0
791,22,16,8,2,50,30,20,444,584,165,16,13,3,0
792,1,1,0,0,1,1,0,1,1,0,1,1,0,0
793,1,1,0,0,4,4,0,4,4,0,1,1,0,0
794,1,1,0,0,1,1,0,11,11,0,1,1,0,0
795,1,1,0,0,1,1,0,1,1,0,1,1,0,0
796,11,0,11,0,23,0,23,31,0,33,7,0,7,0
797,1,0,1,0,6,0,6,7,0,7,1,0,1,0
798,1,1,0,0,1,1,0,1,1,0,1,1,0,0
799,16,2,5,0,32,2,13,72,2,29,2,1,1,0
800,30,0,30,0,41,0,41,61,0,61,6,0,6,0
801,308,308,2,2,685,677,8,10197,12337,51,87,86,1,0
802,1,1,0,0,1,1,0,1,1,0,1,1,0,0
803,8,6,2,0,16,13,3,29,26,3,5,4,1,0
804,2,0,2,0,30,0,30,914,0,1756,3,0,3,0
805,6,2,4,0,24,6,18,86,44,42,2,1,1,0
806,1,0,1,0,1,0,1,1,0,1,1,0,1,0
807,156,156,0,0,156,156,0,29658,29658,0,1,1,0,0
808,3,3,0,0,5,5,0,55,74,0,4,4,0,0
809,3,3,0,0,4,4,0,115,115,0,3,3,0,0
810,11,2,9,0,116,12,104,460,126,794,5,2,3,0
811,5,2,3,0,17,4,13,22,4,18,4,2,2,0
812,2,2,0,0,2,2,0,8,8,0,1,1,0,0
813,10,9,1,0,19,17,2,67,32,103,9,6,3,0
814,2,2,1,1,5,3,2,6,3,3,4,2,2,0
815,3,2,1,0,9,7,2,86,84,2,2,1,1,0
816,3,1,2,0,4,2,2,7,5,2,3,1,2,0
817,1,1,0,0,3,3,0,3,3,0,2,2,0,0
818,1,0,1,0,2,0,2,2,0,4,1,0,1,0
819,1,1,0,0,1,1,0,2,2,0,1,1,0,0
820,1,1,0,0,1,1,0,1,1,0,1,1,0,0
821,5,5,0,0,13,13,0,323,325,0,7,7,0,0
822,1,0,1,0,1,0,1,1,0,1,1,0,1,0
823,1,0,1,0,9,0,9,27,0,27,1,0,1,0
824,26,22,4,0,158,132,26,699,666,71,24,17,7,0
825,1,1,1,1,2,1,1,3,2,1,2,1,1,0
826,1,1,0,0,1,1,0,1,1,0,1,1,0,0
827,1,1,1,1,2,1,1,2,1,1,2,1,1,0
828,61,53,8,0,147,138,9,775,726,122,8,6,2,0
829,8,6,2,0,11,8,3,29,37,6,8,7,1,0
830,6,5,3,2,18,10,8,60,30,30,4,3,1,0
831,12,7,6,1,26,20,6,498,163,2444,16,7,9,0
832,2,0,2,0,10,0,10,73,0,73,1,0,1,0
833,1,0,1,0,1,0,1,1,0,1,1,0,1,0
834,2,1,1,0,2,1,1,8,4,12,2,1,1,0
835,13,6,7,0,29,13,16,78,18,60,6,4,2,0
836,5,2,3,0,7,2,5,65,17,48,2,1,1,0
837,1,1,0,0,2,2,0,3,5,0,3,3,0,0
838,2,2,0,0,2,2,0,2,2,0,2,2,0,0
839,29,6,24,1,78,29,49,540,333,258,12,1,11,0
840,21,1,21,1,325,7,318,1016,23,995,21,1,20,0
841,1,1,0,0,1,1,0,1,1,0,1,1,0,0
842,345,3,345,3,2665,16,2649,53125,123,134613,330,2,328,0
843,6,5,1,0,15,12,3,23,28,5,11,10,1,0
844,3,1,2,0,3,1,2,6,1,5,2,1,1,0
845,4,3,1,0,8,5,3,38,18,20,5,4,1,0
846,9,9,0,0,29,29,0,60,72,0,28,28,0,0
847,3,3,0,0,9,9,0,42,42,0,1,1,0,0
848,3,1,3,1,11,1,10,12,1,11,11,1,10,0
849,95,94,2,1,226,223,3,5000,9073,3,43,40,3,0
850,20,19,1,0,56,54,2,61,54,7,6,5,1,0
851,5,3,3,1,9,6,3,93,6,87,5,3,2,0
852,3,3,0,0,3,3,0,5,5,0,1,1,0,0
853,3,1,2,0,5,2,3,27,2,42,4,2,2,0
854,83,82,1,0,401,400,1,4003,30577,36,66,66,1,0
855,1,1,0,0,3,3,0,3,3,0,2,2,0,0
856,1,1,1,1,5,1,4,12,1,11,2,1,1,0
857,1,1,0,0,2,2,0,11,11,0,1,1,0,0
858,14,13,1,0,25,20,5,61,55,6,3,2,1,0
859,1,0,1,0,1,0,1,1,0,1,1,0,1,0
860,1,0,1,0,1,0,1,1,0,1,1,0,1,0
861,22,0,21,0,43,0,42,67,0,59,4,0,4,0
862,15,11,5,1,45,23,22,565,94,551,11,4,7,0
863,4,3,1,0,18,16,2,131,129,2,3,2,1,0
864,6,3,3,0,12,8,4,39,22,17,2,1,1,0
865,32,32,1,1,79,78,1,582,629,1,23,22,1,0
866,4,2,2,0,19,2,17,41,23,20,19,1,18,0
867,28,0,28,0,43,0,43,44,0,46,3,0,3,0
868,168,0,168,0,648,0,648,2832,0,3816,131,0,131,0
869,1,0,1,0,2,0,2,2,0,4,1,0,1,0
870,1,1,0,0,1,1,0,1,1,0,1,1,0,0
871,1,1,0,0,1,1,0,2,2,0,1,1,0,0
872,5,5,0,0,5,5,0,239,239,0,1,1,0,0
873,4,4,1,1,18,12,6,75,132,18,6,5,1,0
874,4,3,1,0,17,16,1,61,60,1,2,1,1,0
875,3,3,0,0,4,4,0,5,5,0,3,3,0,0
876,3,3,0,0,5,5,0,15,15,0,1,1,0,0
877,1,1,0,0,1,1,0,1,1,0,1,1,0,0
878,14,4,11,1,58,13,45,689,46,643,4,2,2,0
879,2,1,1,0,2,1,1,3,1,2,2,1,1,0
880,5,5,0,0,6,6,0,14,14,0,5,5,0,0
881,1,1,0,0,3,3,0,16,58,0,4,4,0,0
882,2,2,0,0,2,2,0,2,2,0,2,2,0,0
883,2,2,1,1,18,17,1,44,29,15,3,2,1,0
884,7,1,6,0,11,1,10,327,1,591,3,1,2,0
885,11,5,7,1,22,15,7,73,58,21,8,4,4,0
886,11,1,11,1,23,1,22,93,1,92,2,1,1,0
887,4,2,2,0,6,4,2,50,16,34,4,2,2,0
888,8,7,2,1,184,182,2,480,750,33,18,16,2,0
889,1,1,0,0,1,1,0,1,1,0,1,1,0,0
890,1,0,1,0,1,0,1,1,0,1,1,0,1,0
891,6,5,1,0,20,6,14,87,14,73,2,1,1,0
892,6,5,1,0,10,9,1,75,101,20,6,5,1,0
893,2,2,0,0,3,3,0,54,54,0,1,1,0,0
894,24,22,4,2,34,30,4,46,42,4,3,2,1,0
895,1,1,0,0,1,1,0,1,1,0,1,1,0,0
896,2,2,0,0,5,5,0,22,22,0,2,2,0,0
897,2,1,1,0,6,5,1,7,5,2,6,5,1,0
898,4,4,0,0,4,4,0,27,27,0,1,1,0,0
899,1,0,1,0,1,0,1,9,0,18,2,0,2,0
900,1,1,0,0,1,1,0,1,1,0,1,1,0,0
901,182,182,0,0,2423,2423,0,29725,34270,0,74,74,0,0
902,7,7,0,0,9,9,0,763,763,0,1,1,0,0
903,10,9,1,0,77,76,1,191,380,2,24,23,1,0
904,2,2,0,0,2,2,0,30,30,0,2,2,0,0
905,10,9,2,1,29,27,2,128,147,23,14,13,1,0
906,12,11,1,0,18,16,2,173,171,2,4,3,1,0
907,4,0,4,0,77,0,77,1471,0,1471,1,0,1,0
908,6,3,3,0,14,4,10,174,12,162,3,1,2,0
909,1,1,0,0,4,4,0,4,4,0,4,4,0,0
910,79,79,0,0,165,165,0,12745,13062,0,50,50,0,0
911,42,14,31,3,160,76,84,537,334,229,26,4,22,0
912,1,1,0,0,1,1,0,1,1,0,1,1,0,0
913,2,2,1,1,4,3,1,4,3,1,3,2,1,0
914,1,1,0,0,2,2,0,2,2,0,1,1,0,0
915,1,1,0,0,1,1,0,2,2,0,1,1,0,0
916,3,0,3,0,8,0,8,19,0,19,3,0,3,0
917,1,1,0,0,4,4,0,5,10,0,1,1,0,0
918,1,0,1,0,2,0,2,2,0,2,1,0,1,0
919,1,1,0,0,1,1,0,2,2,0,1,1,0,0
920,6,1,5,0,11,1,10,208,2,206,4,1,3,0
921,68,2,68,2,169,2,166,3250,6,3642,32,1,31,0
922,40,35,6,2,134,118,15,1376,1526,1805,20,16,4,0
923,2,1,1,0,8,1,7,28,1,39,3,1,2,0
924,1,0,1,0,1,0,1,2,0,2,1,0,1,0
925,1,1,0,0,1,1,0,1,1,0,1,1,0,0
926,2,1,1,0,3,2,1,5,3,2,2,1,1,0
927,1,0,1,0,1,0,1,1,0,1,1,0,1,0
928,1,0,1,0,1,0,1,6,0,6,1,0,1,0
929,14,1,14,1,35,1,34,233,4,229,2,1,1,0
930,4,1,3,0,12,1,11,31,1,32,3,1,2,0
931,1,1,0,0,3,3,0,6,6,0,1,1,0,0
932,1,1,0,0,1,1,0,2,2,0,1,1,0,0
933,1,1,0,0,1,1,0,5,5,0,1,1,0,0
934,1,1,0,0,1,1,0,6,6,0,1,1,0,0
935,3,2,1,0,6,2,4,11,3,8,2,1,1,0
936,7,5,3,1,9,5,4,78,48,45,8,5,3,0
937,1,1,0,0,1,1,0,1,1,0,1,1,0,0
938,2,1,1,0,2,1,1,2,1,1,2,1,1,0
939,1,1,0,0,14,14,0,24,28,0,2,2,0,0
940,11,10,1,0,30,28,2,58,58,58,6,5,1,0
941,2,0,2,0,6,0,6,6,0,6,6,0,6,0
942,1,1,0,0,1,1,0,1,1,0,1,1,0,0
943,1,1,1,1,2,1,1,4,2,6,2,1,1,0
944,6,6,2,2,25,10,15,71,55,16,3,2,1,0
945,17,17,1,1,18,17,1,1659,1749,1,6,5,1,0
946,1,1,0,0,4,4,0,6,6,0,1,1,0,0
947,65,65,0,0,2057,2057,0,3798,3798,0,2,2,0,0
948,1,1,0,0,1,1,0,1,2,0,1,1,0,0
949,12,2,11,1,42,9,33,226,14,343,9,3,6,0
950,1,1,1,1,11,5,6,11,10,12,3,2,1,0
951,1,1,0,0,1,1,0,1,1,0,1,1,0,0
952,1,1,0,0,1,1,0,1,1,0,1,1,0,0
953,3,3,0,0,3,3,0,25,25,0,1,1,0,0
954,4,3,2,1,6,4,2,45,43,2,4,2,2,0
955,1,1,0,0,1,1,0,32,32,0,1,1,0,0
956,1,0,1,0,2,0,2,8,0,8,1,0,1,0
957,66,64,2,0,296,293,3,1311,2047,15,113,112,1,0
958,1,1,0,0,1,1,0,1,1,0,1,1,0,0
959,69,0,69,0,177,0,177,17675,0,35197,78,0,78,0
960,1,1,0,0,9,9,0,31,31,0,1,1,0,0
961,167,163,4,0,419,404,15,2462,3755,163,98,97,1,0
962,1,1,0,0,1,1,0,1,1,0,1,1,0,0
963,2,2,0,0,2,2,0,39,39,0,1,1,0,0
964,1,1,0,0,4,4,0,4,4,0,2,2,0,0
965,12,3,9,0,17,7,10,130,7,123,4,1,3,0
966,9,9,0,0,20,20,0,76,76,0,2,2,0,0
967,4,4,0,0,7,7,0,10,10,0,1,1,0,0
968,22,19,3,0,137,133,4,615,592,23,4,3,1,0
969,10,4,6,0,25,16,9,78,44,34,3,2,1,0
970,13,12,1,0,92,91,1,158,157,1,2,1,1,0
971,4,4,0,0,7,7,0,64,157,0,10,10,0,0
972,13,12,1,0,24,21,3,53,50,3,9,8,1,0
973,8,7,1,0,27,25,2,124,336,4,12,11,1,0
974,13,11,2,0,29,27,2,98,96,2,9,7,2,0
975,15,11,6,2,156,60,96,598,224,374,6,5,1,0
976,1,0,1,0,1,0,1,2,0,2,1,0,1,0
977,30,5,1,1,264,43,1,984,163,1,2,1,1,0
978,1,1,0,0,1,1,0,1,1,0,1,1,0,0
979,2,1,1,0,6,4,2,21,13,8,2,1,1,0
980,1,1,0,0,9,9,0,9,9,0,2,2,0,0
981,3,2,1,0,3,2,1,135,47,88,3,2,1,0
982,6,4,3,1,7,4,3,25,6,19,6,3,3,0
983,15,15,0,0,26,26,0,95,142,0,3,3,0,0
984,1,1,0,0,1,1,0,1,1,0,1,1,0,0
985,31,31,1,1,119,118,1,1258,2364,3,47,46,1,0
986,1,1,0,0,1,1,0,1,1,0,1,1,0,0
987,4,3,1,0,6,4,2,13,9,4,4,3,1,0
988,6,0,6,0,7,0,7,28,0,51,4,0,4,0
989,16,16,1,1,107,105,2,249,269,11,26,25,1,0
990,4,4,0,0,6,6,0,37,37,0,4,4,0,0
991,1,0,1,0,2,0,2,2,0,2,1,0,1,0
992,1,1,1,1,31,30,1,85,132,12,45,44,1,0
993,1,0,1,0,1,0,1,5,0,5,1,0,1,0
994,2,2,0,0,4,4,0,4,4,0,4,4,0,0
995,10,9,2,1,43,36,7,297,292,80,16,14,2,0
996,1,1,1,1,6,5,1,13,28,1,5,4,1,0
997,1,1,0,0,1,1,0,1,1,0,1,1,0,0
998,1,1,0,0,3,3,0,8,8,0,1,1,0,0
999,3,3,0,0,3,3,0,3,3,0,3,3,0,0
1000,3,3,0,0,12,12,0,134,134,0,1,1,0,0
1001,9,7,2,0,26,24,2,112,110,2,3,1,2,0
1002,4,3,1,0,8,7,1,11,10,1,2,1,1,0
1003,6,0,6,0,16,0,16,158,0,158,4,0,4,0
1004,18,0,18,0,67,0,67,451,0,712,43,0,43,0
1005,7,0,7,0,17,0,17,220,0,410,8,0,8,0
1006,9,7,2,0,31,28,3,149,131,58,16,14,2,0
1007,2,1,1,0,4,2,2,4,2,2,2,1,1,0
1008,4,3,1,0,5,4,1,18,17,1,3,2,1,0
1009,22,22,1,1,542,541,1,3465,11958,12,27,26,1,0
1010,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1011,2,0,2,0,5,0,5,8,0,8,2,0,2,0
1012,36,35,1,0,95,93,2,1174,7692,8,46,45,1,0
1013,2,1,1,0,15,1,14,40,20,20,2,1,1,0
1014,3,3,0,0,3,3,0,200,200,0,1,1,0,0
1015,1,1,0,0,1,1,0,4,4,0,1,1,0,0
1016,5,5,0,0,7,7,0,12,36,0,9,9,0,0
1017,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1018,4,0,4,0,9,0,9,13,0,26,8,0,8,0
1019,11,0,11,0,11,0,11,1494,0,1494,2,0,2,0
1020,17,8,9,0,46,22,24,132,186,114,20,17,3,0
1021,11,1,10,0,48,1,47,270,29,241,8,1,7,0
1022,2,2,0,0,5,5,0,43,43,0,1,1,0,0
1023,12,11,1,0,52,51,1,78,68,14,8,7,1,0
1024,8,8,0,0,15,15,0,32,32,0,6,6,0,0
1025,1,0,1,0,2,0,2,2,0,2,1,0,1,0
1026,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1027,3,3,0,0,21,21,0,60,60,0,1,1,0,0
1028,86,2,85,1,541,3,538,3909,3,4047,4,1,3,0
1029,1,0,1,0,4,0,4,6,0,6,2,0,2,0
1030,1,1,0,0,3,3,0,7,7,0,1,1,0,0
1031,27,16,11,0,37,22,15,261,178,142,21,10,11,0
1032,112,110,2,0,133,130,3,252,278,3,10,9,1,0
1033,60,60,0,0,177,177,0,1561,5575,0,95,95,0,0
1034,10,9,1,0,24,23,1,2078,2129,1,5,4,1,0
1035,1,1,0,0,1,1,0,8,8,0,1,1,0,0
1036,66,0,66,0,1272,0,1272,12171,0,21708,45,0,45,0
1037,24,0,24,0,66,0,66,554,0,563,14,0,14,0
1038,7,7,0,0,11,11,0,60,66,0,8,8,0,0
1039,6,4,2,0,39,17,22,123,66,101,14,6,8,0
1040,2,1,1,0,5,4,1,7,6,1,2,1,1,0
1041,38,35,3,0,141,115,26,747,770,81,14,13,1,0
1042,12,7,5,0,17,8,9,159,49,163,10,5,5,0
1043,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1044,20,3,17,0,236,27,209,1150,124,1211,43,1,42,0
1045,2,2,0,0,8,8,0,16,18,0,3,3,0,0
1046,8,1,4,1,20,1,9,28,1,13,7,1,6,0
1047,34,33,1,0,129,123,6,1903,2924,12,22,21,1,0
1048,90,90,0,0,114,114,0,31198,740571,0,182,182,0,0
1049,5,5,0,0,11,11,0,87,87,0,1,1,0,0
1050,27,27,2,2,225,222,3,1945,1896,247,21,19,2,0
1051,3,0,3,0,8,0,8,107,0,206,4,0,4,0
1052,25,0,25,0,1220,0,1220,12069,0,12141,5,0,5,0
1053,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1054,18,2,16,0,38,4,34,301,8,387,11,2,9,0
1055,5,5,2,2,12,8,4,70,52,18,5,3,2,0
1056,1,0,1,0,1,0,1,5,0,5,1,0,1,0
1057,17,16,1,0,44,43,1,106,105,1,6,5,1,0
1058,3,2,1,0,3,2,1,3,2,1,2,1,1,0
1059,1,1,0,0,5,5,0,5,5,0,1,1,0,0
1060,19,4,17,2,64,8,56,306,539,199,25,7,18,0
1061,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1062,1,1,0,0,2,2,0,3,3,0,1,1,0,0
1063,8,1,7,0,44,7,37,93,10,102,6,1,5,0
1064,1,0,1,0,2,0,2,6,0,6,1,0,1,0
1065,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1066,1,0,1,0,4,0,4,4,0,4,1,0,1,0
1067,3,3,0,0,8,8,0,8,8,0,8,8,0,0
1068,2,1,1,0,7,1,6,21,2,40,2,1,1,0
1069,14,11,3,0,14,11,3,297,293,4,2,1,1,0
1070,2,2,0,0,2,2,0,39,115,0,4,4,0,0
1071,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1072,1,1,0,0,2,2,0,5,5,0,1,1,0,0
1073,9,6,3,0,14,11,3,701,652,56,8,6,2,0
1074,6,1,5,0,11,2,9,18,5,15,10,2,8,0
1075,5,0,5,0,7,0,7,75,0,129,4,0,4,0
1076,9,5,4,0,12,7,5,83,15,173,8,3,5,0
1077,5,1,4,0,16,1,15,558,1,557,4,1,3,0
1078,10,4,7,1,17,4,13,2005,4,2001,2,1,1,0
1079,57,56,2,1,413,399,14,1867,5538,86,125,121,4,0
1080,82,80,2,0,189,185,4,885,1187,124,34,32,2,0
1081,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1082,1,1,0,0,46,46,0,166,166,0,1,1,0,0
1083,8,0,8,0,27,0,27,439,0,978,33,0,33,0
1084,2,1,1,0,2,1,1,6,1,5,2,1,1,0
1085,3,3,0,0,3,3,0,3,3,0,1,1,0,0
1086,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1087,1,1,0,0,7,7,0,23,23,0,1,1,0,0
1088,13,13,0,0,35,35,0,99,198,0,7,7,0,0
1089,4,0,4,0,9,0,9,32,0,79,11,0,11,0
1090,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1091,4,4,0,0,7,7,0,84,168,0,4,4,0,0
1092,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1093,1,0,1,0,2,0,2,2,0,2,1,0,1,0
1094,2,0,2,0,2,0,2,36,0,36,1,0,1,0
1095,18,1,3,1,54,1,8,228,1,39,4,1,3,0
1096,1,0,1,0,2,0,2,3,0,6,1,0,1,0
1097,41,40,1,0,55,54,1,93,135,4,16,15,1,0
1098,4,4,0,0,6,6,0,53,53,0,5,5,0,0
1099,1,1,1,1,2,1,1,3,1,4,3,1,2,0
1100,15,4,11,0,50,15,35,748,27,721,8,4,4,0
1101,6,5,1,0,9,5,4,13,14,12,6,5,1,0
1102,4,3,1,0,40,38,2,103,202,4,4,3,1,0
1103,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1104,5,3,2,0,10,5,5,44,20,29,7,5,2,0
1105,6,0,6,0,52,0,52,265,0,302,8,0,8,0
1106,1,0,1,0,1,0,1,8,0,8,1,0,1,0
1107,4,3,1,0,18,17,1,55,47,16,5,3,2,0
1108,7,0,7,0,12,0,12,21,0,23,3,0,3,0
1109,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1110,11,9,2,0,61,41,20,466,243,235,11,9,2,0
1111,6,6,0,0,8,8,0,46,57,0,7,7,0,0
1112,13,11,2,0,35,33,2,223,249,89,13,11,2,0
1113,10,10,0,0,24,24,0,185,322,0,5,5,0,0
1114,4,3,1,0,7,3,4,60,30,30,2,1,1,0
1115,1,1,0,0,7,7,0,7,7,0,1,1,0,0
1116,1,1,0,0,1,1,0,46,46,0,1,1,0,0
1117,5,5,1,1,22,20,2,37,34,3,6,5,1,0
1118,14,0,14,0,49,0,49,80,0,80,7,0,7,0
1119,5,5,0,0,113,113,0,335,595,0,8,8,0,0
1120,2,0,2,0,4,0,4,217,0,217,2,0,2,0
1121,3,3,0,0,4,4,0,298,298,0,3,3,0,0
1122,12,2,10,0,47,9,38,839,1491,1325,16,5,11,0
1123,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1124,2,1,1,0,6,3,3,17,14,3,2,1,1,0
1125,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1126,3,1,2,0,375,4,371,4049,4,4045,2,1,1,0
1127,2,2,0,0,2,2,0,287,574,0,3,3,0,0
1128,2,1,1,0,3,2,1,7,4,3,2,1,1,0
1129,3,1,2,0,57,1,56,65,3,62,2,1,1,0
1130,4,3,1,0,42,40,2,236,234,2,3,2,1,0
1131,41,0,41,0,70,0,70,832,0,832,5,0,5,0
1132,4,0,4,0,560,0,560,1521,0,2062,7,0,7,0
1133,1,1,0,0,1,1,0,4,4,0,1,1,0,0
1134,26,26,1,1,70,67,3,195,212,3,27,26,1,0
1135,9,3,6,0,128,10,118,2625,10,2615,3,2,1,0
1136,250,2,249,1,1482,4,1478,23574,18,24540,33,1,32,0
1137,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1138,1,1,0,0,1,1,0,1,2,0,1,1,0,0
1139,14,14,1,1,35,34,1,35,34,1,3,2,1,0
1140,2,1,1,0,16,12,4,221,39,374,7,1,6,0
1141,5,1,4,0,15,1,14,78,1,77,2,1,1,0
1142,2,2,0,0,4,4,0,10,10,0,2,2,0,0
1143,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1144,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1145,2,1,1,0,9,8,1,16,14,2,2,1,1,0
1146,17,16,1,0,197,196,1,1206,1243,1,14,13,1,0
1147,15,15,0,0,31,31,0,52,52,0,1,1,0,0
1148,3,3,0,0,23,23,0,83,83,0,1,1,0,0
1149,10,5,6,1,43,34,9,504,153,2018,10,3,7,0
1150,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1151,20,19,1,0,53,52,1,480,1464,4,19,18,1,0
1152,2,2,0,0,4,4,0,42,63,0,3,3,0,0
1153,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1154,10,7,3,0,24,21,3,115,113,4,9,8,1,0
1155,1,1,1,1,13,1,12,34,3,31,2,1,1,0
1156,1,0,1,0,8,0,8,45,0,45,1,0,1,0
1157,2,2,0,0,5,5,0,8,8,0,1,1,0,0
1158,8,7,1,0,14,9,5,98,88,12,8,6,2,0
1159,2,2,0,0,5,5,0,24,24,0,1,1,0,0
1160,24,19,5,0,53,45,8,344,179,246,19,15,4,0
1161,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1162,6,6,0,0,11,11,0,97,317,0,13,13,0,0
1163,14,1,13,0,56,1,55,451,1,830,9,1,8,0
1164,91,37,54,0,102,41,61,330,132,198,2,1,1,0
1165,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1166,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1167,3,0,3,0,5,0,5,5,0,5,3,0,3,0
1168,3,3,1,1,12,10,2,30,26,6,4,3,1,0
1169,2,0,2,0,2,0,2,2,0,2,1,0,1,0
1170,13,10,3,0,76,58,18,416,260,164,16,13,3,0
1171,12,9,3,0,44,40,4,1447,113,1340,6,5,1,0
1172,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1173,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1174,1,1,1,1,11,10,1,18,22,1,9,8,1,0
1175,26,24,3,1,105,100,5,746,1131,151,41,39,2,0
1176,16,15,1,0,52,51,1,310,592,28,26,24,2,0
