,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,has_conflict
385,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,0
386,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
387,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
388,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
389,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
390,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,0
391,2,0,2,3,1,3,2,1,1,3,0,3,5,1,5,1,0
392,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
393,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
394,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
395,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,0
396,3,0,3,0,0,0,3,3,3,0,0,0,3,0,3,0,0
397,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
398,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,0
399,3,3,0,27,27,0,30,0,30,0,0,0,30,30,0,0,0
400,2,2,0,5,4,1,1,0,0,6,6,0,7,6,1,0,0
401,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
402,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
403,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
404,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,0
405,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
406,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
407,2,2,0,7,7,0,9,1,9,0,0,0,9,9,0,0,0
408,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
409,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
410,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
411,2,0,2,2,0,2,4,4,3,0,0,0,4,0,4,0,0
412,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,0
413,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
414,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
415,2,2,0,2,2,0,4,0,4,0,0,0,4,4,0,0,0
416,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
417,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
418,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,0
419,0,0,0,12,12,2,0,0,0,12,12,0,6,6,1,1,0
420,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,0
421,2,1,1,8,0,8,1,1,1,9,0,9,10,1,9,0,0
422,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,0
423,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
424,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
425,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
426,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
427,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
428,2,2,1,2,2,1,2,1,1,2,2,0,4,4,2,2,0
429,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
430,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,0
431,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
432,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
433,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
434,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
435,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
436,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
437,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
438,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
439,0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,0
440,6,6,0,78,78,0,84,0,84,0,0,0,84,84,0,0,0
441,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
442,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
443,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,0
444,2,1,2,6,4,5,1,1,1,7,4,3,8,5,7,4,0
445,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
446,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
447,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,0
448,0,0,0,92,92,2,0,0,0,92,92,0,46,46,1,1,0
449,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
450,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
451,0,0,0,8,6,2,0,0,0,8,6,2,4,3,1,0,0
452,1,1,0,4,4,0,5,1,5,0,0,0,5,5,0,0,0
453,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
454,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
455,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
456,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
457,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
458,0,0,0,6,6,2,0,0,0,6,6,0,3,3,1,1,0
459,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
460,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
461,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
462,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
463,2,2,0,1,1,0,3,0,3,0,0,0,3,3,0,0,0
464,2,2,0,1,1,0,3,0,3,0,0,0,3,3,0,0,0
465,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
466,2,0,2,2,0,2,4,4,4,0,0,0,4,0,4,0,0
467,3,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0
468,2,0,2,9,0,9,11,11,10,0,0,0,11,0,11,0,0
469,2,1,1,2,2,0,2,1,1,2,2,0,4,3,1,0,0
470,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
471,4,4,0,7,7,0,11,0,11,0,0,0,11,11,0,0,0
472,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,0
473,2,2,0,17,17,2,0,0,0,19,19,0,19,19,2,2,0
474,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,0
475,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
476,2,0,2,9,0,9,11,11,11,0,0,0,11,0,11,0,0
477,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
478,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,0
479,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
480,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
481,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
482,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
483,2,1,2,1,0,1,2,1,1,1,0,1,3,1,3,1,0
484,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
485,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
486,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
487,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
488,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
489,0,0,0,12,10,2,0,0,0,12,10,2,6,5,1,0,0
490,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
491,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
492,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
493,2,0,2,11,0,11,13,13,13,0,0,0,13,0,13,0,0
494,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,0
495,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
496,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
497,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,0
498,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
499,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
500,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
501,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
502,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
503,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
504,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
505,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
506,3,3,0,12,11,1,1,0,0,14,14,0,15,14,1,0,0
507,3,3,0,10,10,0,13,0,13,0,0,0,13,13,0,0,0
508,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,0
509,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0
510,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
511,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
512,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
513,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
514,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
515,4,4,0,29,29,0,33,0,33,0,0,0,33,33,0,0,0
516,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
517,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
518,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
519,0,0,0,8,8,2,0,0,0,8,8,0,4,4,1,1,0
520,0,0,0,3,3,1,1,0,0,2,2,0,3,3,1,1,0
521,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
522,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
523,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
524,1,1,1,22,22,0,1,0,0,22,22,0,23,23,1,1,0
525,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,0
526,2,2,0,52,51,1,1,0,0,53,53,0,54,53,1,0,0
527,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
528,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
529,3,3,0,3,3,1,1,0,0,5,5,0,6,6,1,1,0
530,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0
531,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
532,2,2,2,2,0,2,0,0,0,4,2,2,2,1,2,1,0
533,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
534,1,0,1,2,0,2,3,3,2,0,0,0,3,0,3,0,0
535,1,0,1,4,3,1,0,0,0,5,3,2,5,3,2,0,0
536,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,0
537,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
538,3,3,1,1,1,0,1,0,0,3,3,0,4,4,1,1,0
539,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
540,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
541,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
542,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
543,2,2,0,4,3,1,2,1,1,4,4,0,6,5,1,0,0
544,1,1,0,6,5,1,2,1,1,5,5,0,7,6,1,0,0
545,1,1,0,4,4,0,5,1,5,0,0,0,5,5,0,0,0
546,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,0
547,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
548,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
549,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,0
550,1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,0
551,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
552,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
553,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
554,1,0,1,7,0,7,8,8,8,0,0,0,8,0,8,0,0
555,3,0,3,0,0,0,3,3,3,0,0,0,3,0,3,0,0
556,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
557,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
558,0,0,0,7,7,1,1,0,0,6,6,0,7,7,1,1,0
559,0,0,0,16,14,2,0,0,0,16,14,2,8,7,1,0,0
560,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
561,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
562,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,0
563,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
564,1,0,1,2,1,2,1,1,0,2,0,2,3,1,3,1,0
565,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,0
566,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
567,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,0
568,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
569,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,0
570,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
571,2,2,0,12,11,1,1,0,0,13,13,0,14,13,1,0,0
572,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
573,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
574,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
575,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
576,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
577,4,4,0,7,7,0,11,0,11,0,0,0,11,11,0,0,0
578,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
579,4,4,0,9,9,0,13,0,13,0,0,0,13,13,0,0,0
580,7,7,1,116,116,0,1,0,0,122,122,0,123,123,1,1,0
581,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
582,2,1,1,6,5,2,1,0,0,7,6,1,8,6,3,1,0
583,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
584,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
585,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
586,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
587,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,0
588,1,0,1,2,2,0,2,1,1,1,1,0,3,2,1,0,0
589,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0
590,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
591,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
592,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
593,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
594,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
595,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
596,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
597,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
598,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,0
599,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
600,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
601,2,2,0,12,11,1,2,1,1,12,12,0,14,13,1,0,0
602,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
603,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
604,0,0,0,6,6,0,6,0,6,0,0,0,6,6,0,0,0
605,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
606,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
607,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
608,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
609,2,2,0,11,10,1,1,0,0,12,12,0,13,12,1,0,0
610,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
611,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,0
612,1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,0
613,5,5,0,6,6,0,11,0,11,0,0,0,11,11,0,0,0
614,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
615,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,0
616,2,2,0,3,2,1,2,1,1,3,3,0,5,4,1,0,0
617,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
618,0,0,0,36,34,8,0,0,0,36,34,2,36,34,8,6,0
619,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
620,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
621,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,0
622,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
623,2,0,2,1,1,0,1,1,1,2,0,2,3,1,2,0,0
624,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
625,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
626,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
627,3,0,3,9,1,8,1,1,1,11,0,11,12,1,11,0,0
628,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
629,3,3,0,14,14,0,17,0,17,0,0,0,17,17,0,0,0
630,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
631,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
632,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
633,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,0
634,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
635,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
636,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
637,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
638,3,3,0,1,1,0,4,0,4,0,0,0,4,4,0,0,0
639,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
640,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
641,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
642,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
643,3,3,0,4,4,0,7,1,7,0,0,0,7,7,0,0,0
644,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,0
645,3,3,1,0,0,0,2,1,1,1,1,0,3,3,1,1,0
646,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
647,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
648,0,0,0,44,44,2,0,0,0,44,44,0,22,22,1,1,0
649,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0
650,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
651,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
652,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
653,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,0
654,2,2,0,2,2,1,2,1,1,2,2,0,4,4,1,1,0
655,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
656,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
657,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
658,3,3,0,14,13,1,1,0,0,16,16,0,17,16,1,0,0
659,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,0
660,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
661,4,4,0,24,24,0,28,0,28,0,0,0,28,28,0,0,0
662,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
663,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,0
664,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
665,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
666,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
667,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
668,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
669,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,0
670,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
671,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
672,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,0
673,4,0,4,0,0,0,4,4,4,0,0,0,4,0,4,0,0
674,1,1,1,6,3,4,0,0,0,7,4,3,7,4,5,2,0
675,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,0
676,3,3,0,4,3,1,1,0,0,6,6,0,7,6,1,0,0
677,2,2,0,3,2,2,2,1,1,3,2,1,5,4,2,1,0
678,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
679,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
680,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
681,2,0,2,1,1,0,2,1,1,1,0,1,3,1,2,0,0
682,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
683,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
684,3,3,1,14,14,0,1,0,0,16,16,0,17,17,1,1,0
685,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
686,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
687,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
688,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
689,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
690,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
691,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
692,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
693,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
694,2,2,0,2,2,0,4,1,4,0,0,0,4,4,0,0,0
695,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
696,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
697,3,1,3,12,1,12,0,0,0,15,2,13,15,2,15,2,0
698,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
699,1,0,1,15,1,14,1,1,1,15,0,15,16,1,15,0,0
700,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
701,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
702,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
703,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
704,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
705,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
706,2,2,0,1,1,0,3,0,3,0,0,0,3,3,0,0,0
707,1,1,0,4,4,1,1,0,0,4,4,0,5,5,1,1,0
708,0,0,0,62,60,2,0,0,0,62,60,2,31,30,1,0,0
709,5,4,1,6,6,0,1,0,0,10,10,0,11,10,1,0,0
710,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
711,2,2,0,1,1,0,3,1,3,0,0,0,3,3,0,0,0
712,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
713,0,0,0,6,6,1,1,0,0,5,5,0,6,6,1,1,0
714,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
715,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
716,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
717,0,0,0,16,14,2,0,0,0,16,14,2,8,7,1,0,0
718,2,0,2,2,0,2,4,4,4,0,0,0,4,0,4,0,0
719,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
720,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
721,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
722,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
723,2,2,0,4,4,0,6,0,6,0,0,0,6,6,0,0,0
724,0,0,0,12,12,2,0,0,0,12,12,0,6,6,1,1,0
725,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
726,4,3,1,2,2,0,1,0,0,5,5,0,6,5,1,0,0
727,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,0
728,2,2,0,5,4,1,1,0,0,6,6,0,7,6,1,0,0
729,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
730,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,0
731,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,0
732,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,0
733,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
734,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
735,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
736,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
737,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
738,2,0,2,47,0,47,49,49,49,0,0,0,49,0,49,0,0
739,2,2,0,3,2,1,1,0,0,4,4,0,5,4,1,0,0
740,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
741,2,2,0,1,1,0,3,1,3,0,0,0,3,3,0,0,0
742,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,0
743,2,0,2,3,0,3,5,5,5,0,0,0,5,0,5,0,0
744,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,0
745,1,1,0,4,2,2,2,1,1,3,2,1,5,3,2,0,0
746,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
747,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
748,2,0,2,5,0,5,7,7,6,0,0,0,7,0,7,0,0
749,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,0
750,4,4,0,2,1,1,2,1,1,4,4,0,6,5,1,0,0
751,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
752,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
753,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
754,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,0
755,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
756,4,4,0,24,24,0,28,0,28,0,0,0,28,28,0,0,0
757,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
758,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
759,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
760,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
761,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
762,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
763,1,0,1,3,0,3,4,4,4,0,0,0,4,0,4,0,0
764,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
765,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
766,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
767,3,3,0,1,0,1,1,0,0,3,3,0,4,3,1,0,0
768,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,0
769,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,0
